StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,Consent,PID,Meta_Browser,Meta_Version,Meta_Operating System,Meta_Resolution,lt_medicare,sms_disability,lt_suspension,sms_redcross,attentionCheck
7/14/2021 4:24,7/14/2021 4:31,IP Address,100,414,True,7/14/2021 4:31,R_um0rbUn6LQhfq4V,,,,,anonymous,EN,Yes,5dd3c6ff5c56383b4a789c86,Chrome,91.0.4472.124,Windows NT 10.0,1366x768,Fake,Fake,Fake,Real,7.0
7/14/2021 4:34,7/14/2021 4:47,IP Address,100,797,True,7/14/2021 4:47,R_2U5abPaYo6rHhRu,,,,,anonymous,EN,Yes,60d0727e8aa0d9c716ab891d,Chrome,88.0.4324.152,Linux x86_64,501x1141,Real,Fake,Fake,Fake,7.0
7/14/2021 5:05,7/14/2021 5:14,IP Address,100,561,True,7/14/2021 5:14,R_10qGwiYnqEcMJwZ,,,,,anonymous,EN,Yes,60d23035893ca7a76eeea4c9,Chrome,91.0.4472.124,Windows NT 10.0,1366x768,Real,Fake,Real,Real,7.0
7/14/2021 5:29,7/14/2021 5:37,IP Address,100,432,True,7/14/2021 5:37,R_2AKIVCEZUB0qvXQ,,,,,anonymous,EN,Yes,60ce58fcf64d2abdd24c0a1f,Safari iPhone,14.1.1,iPhone,414x896,Real,Fake,Real,Real,7.0
7/14/2021 5:30,7/14/2021 5:40,IP Address,100,617,True,7/14/2021 5:40,R_28UGe1o6C3jZSB5,,,,,anonymous,EN,Yes,5f97525e873236100b213eaa,Chrome,91.0.4472.120,Android 10,360x780,Real,Fake,Fake,Real,7.0
7/14/2021 5:42,7/14/2021 5:51,IP Address,100,554,True,7/14/2021 5:51,R_RmIkma6RHZgehFf,,,,,anonymous,EN,Yes,5c2789fc1694480001e4c4e3,Firefox,89,Windows NT 10.0,1920x1080,Real,Fake,Real,Fake,7.0
7/14/2021 5:52,7/14/2021 5:56,IP Address,100,294,True,7/14/2021 5:56,R_2VjWQ2Ex2ntbcDq,,,,,anonymous,EN,Yes,60d32e3148c380db202ec35c,Chrome,91.0.4472.124,Windows NT 10.0,1920x1080,Real,Fake,Real,Real,7.0
7/14/2021 6:24,7/14/2021 6:32,IP Address,100,468,True,7/14/2021 6:32,R_2ZES92xW8N8JPqa,,,,,anonymous,EN,Yes,5f9f0e68b9f7035144cef331,Chrome,91.0.4472.114,Macintosh,2048x1152,Real,Fake,Real,Real,7.0
7/14/2021 6:37,7/14/2021 6:44,IP Address,100,432,True,7/14/2021 6:44,R_3G3QR4bnQDRS4lE,,,,,anonymous,EN,Yes,60cbb3a438a8a5ef8d42ee21,Chrome,91.0.4472.124,Windows NT 10.0,1536x864,Real,Fake,Real,Fake,7.0
7/14/2021 6:42,7/14/2021 6:57,IP Address,100,879,True,7/14/2021 6:57,R_3GkeHiJPLwvx8df,,,,,anonymous,EN,Yes,5bd47734506cd3000101d181,Chrome,91.0.4472.124,Windows NT 10.0,1680x1050,Fake,Fake,Fake,Fake,7.0
7/14/2021 6:53,7/14/2021 6:58,IP Address,100,326,True,7/14/2021 6:58,R_yCt2XGEHG22cD1n,,,,,anonymous,EN,Yes,5aaa7ccbf8a57d00010fe4d1,Chrome,91.0.4472.124,Windows NT 10.0,1280x720,Real,Fake,Fake,Fake,7.0
7/14/2021 7:09,7/14/2021 7:14,IP Address,100,307,True,7/14/2021 7:14,R_2EuRQp66woPfp8m,,,,,anonymous,EN,Yes,60d1045b78468bd4b5bc650c,Safari,14.0.3,Macintosh,1440x900,Real,Fake,Fake,Fake,7.0
7/14/2021 7:33,7/14/2021 7:37,IP Address,100,215,True,7/14/2021 7:37,R_1f3feLAT46aYgfj,,,,,anonymous,EN,Yes,5589b550fdf99b11b2d04248,Chrome,91.0.4472.124,Windows NT 10.0,1366x768,Real,Real,Real,Real,7.0
7/14/2021 7:51,7/14/2021 7:58,IP Address,100,377,True,7/14/2021 7:58,R_3KDDLqtN5Ah4DG1,,,,,anonymous,EN,Yes,60b7d028ae23e3c862b36c0f,Safari iPhone,14,iPhone,414x896,Fake,Fake,Fake,Real,7.0
7/14/2021 8:22,7/14/2021 8:32,IP Address,100,623,True,7/14/2021 8:32,R_b7uOr1GUKAWfU9X,,,,,anonymous,EN,Yes,60455b8d52a002689fc2cd06,Firefox,89,Ubuntu,1920x1080,Fake,Fake,Real,Real,7.0
7/14/2021 8:53,7/14/2021 9:02,IP Address,100,527,True,7/14/2021 9:02,R_RtuqVDPqcs9EGB3,,,,,anonymous,EN,Yes,60be9e6d43e65ef1e1082a0a,Firefox,89,Windows NT 10.0,2560x1440,Fake,Fake,Fake,Real,7.0
7/14/2021 8:53,7/14/2021 9:02,IP Address,100,508,True,7/14/2021 9:02,R_3nMMqdEm7xgwD4M,,,,,anonymous,EN,Yes,60d7a7d9bde976c022c22829,Firefox,89,Windows NT 10.0,1366x768,Fake,Fake,Fake,Real,7.0
7/14/2021 9:15,7/14/2021 9:24,IP Address,100,533,True,7/14/2021 9:24,R_1msDJK0lXcePVZ5,,,,,anonymous,EN,Yes,60c3a5a826185520430bbf4d,Safari,14.1.1,Macintosh,810x1080,Fake,Fake,Fake,Real,7.0
7/14/2021 9:32,7/14/2021 9:41,IP Address,100,500,True,7/14/2021 9:41,R_25SCz4BbLvKw6tv,,,,,anonymous,EN,Yes,60c24c8ec01a8596ba5c8b85,Safari,14.1.1,Macintosh,1680x1050,Fake,Fake,Fake,Real,7.0
7/14/2021 9:29,7/14/2021 9:50,IP Address,100,1282,True,7/14/2021 9:50,R_1QKS0pQI4Nf9ENZ,,,,,anonymous,EN,Yes,5e98ec84a521b80008c94aef,Chrome,91.0.4472.124,Windows NT 10.0,1536x864,Real,Fake,Fake,Fake,7.0
7/14/2021 9:50,7/14/2021 9:59,IP Address,100,560,True,7/14/2021 9:59,R_OrilNWuqRLevKXD,,,,,anonymous,EN,Yes,5ffa65ae7211c742f5e88aaf,Chrome iPad,91.0.4472.80,iPad,810x1080,Real,Real,Fake,Real,7.0
7/14/2021 9:45,7/14/2021 10:00,IP Address,100,895,True,7/14/2021 10:00,R_1eIvXcSAxXUgkKg,,,,,anonymous,EN,Yes,60cd085a4dcaaaca1488d534,Chrome,85.0.4183.83,Macintosh,1680x1050,Real,Fake,Fake,Real,7.0
7/14/2021 9:56,7/14/2021 10:09,IP Address,100,737,True,7/14/2021 10:09,R_3dG1cQE4AZF4SSZ,,,,,anonymous,EN,Yes,5f1e1d49e900e50009c5bb54,Chrome,91.0.4472.124,Windows NT 10.0,1280x720,Fake,Fake,Fake,Fake,7.0
7/14/2021 10:23,7/14/2021 10:28,IP Address,100,266,True,7/14/2021 10:28,R_UilRC65raXHBP69,,,,,anonymous,EN,Yes,5da9fec949bab300155afb7f,Safari,14.1.1,Macintosh,834x1112,Fake,Fake,Fake,Real,7.0
7/14/2021 10:26,7/14/2021 10:32,IP Address,100,329,True,7/14/2021 10:32,R_1FyneRrxVlOnhCH,,,,,anonymous,EN,Yes,5efb5f77ef19f50a68564191,Chrome,91.0.4472.114,Macintosh,1792x1120,Real,Real,Real,Fake,7.0
7/14/2021 10:24,7/14/2021 10:33,IP Address,100,523,True,7/14/2021 10:33,R_4MA4bFHihSapLP3,,,,,anonymous,EN,Yes,5ff745f1461d993b09a46c85,Chrome,91.0.4472.114,Macintosh,2560x1440,Real,Fake,Fake,Real,7.0
7/14/2021 10:16,7/14/2021 10:58,IP Address,100,2529,True,7/14/2021 10:58,R_2969Vs2JA93OZub,,,,,anonymous,EN,Yes,60d58eef65183d259fd9be65,Chrome,88.0.4324.152,Linux x86_64,360x800,Fake,Fake,Fake,Real,7.0
7/14/2021 12:21,7/14/2021 12:24,IP Address,100,153,True,7/14/2021 12:24,R_1FQSu60F0Q6jUnP,,,,,anonymous,EN,Yes,60cef7be32400c5dd5a5a10f,Chrome,91.0.4472.124,Windows NT 10.0,1366x768,Fake,Fake,Fake,Fake,7.0
7/14/2021 12:39,7/14/2021 12:44,IP Address,100,287,True,7/14/2021 12:44,R_1QhKWGoFY020wg1,,,,,anonymous,EN,Yes,5dea6d52f375c618d6938f1a,Chrome,91.0.4472.124,Windows NT 10.0,3440x1440,Real,Fake,Real,Fake,7.0
7/14/2021 12:35,7/14/2021 12:47,IP Address,100,723,True,7/14/2021 12:47,R_2az7eafwEnx6UX9,,,,,anonymous,EN,Yes,5d546feb05470f001b8d1436,Chrome,91.0.4472.114,CrOS x86_64 13904.66.0,1706x960,Real,Fake,Fake,Fake,7.0
7/14/2021 12:42,7/14/2021 13:00,IP Address,100,1045,True,7/14/2021 13:00,R_2WTLsJC0UsKO9AI,,,,,anonymous,EN,Yes,5a0ef93279f96a0001c73f25,Chrome,91.0.4472.124,Windows NT 10.0,1536x864,Real,Real,Fake,Real,7.0
7/14/2021 12:46,7/14/2021 13:06,IP Address,100,1174,True,7/14/2021 13:06,R_bj5wCKYXdDElqX7,,,,,anonymous,EN,Yes,60c61f6b23f0c416c8279de4,Firefox,89,Windows NT 10.0,1280x720,Fake,Real,Fake,Fake,7.0
7/14/2021 13:03,7/14/2021 13:12,IP Address,100,563,True,7/14/2021 13:12,R_23fbkWm0l3juFlv,,,,,anonymous,EN,Yes,5baac103748f990001a1101e,Chrome,90.0.4430.212,Macintosh,1920x1080,Real,Fake,Fake,Fake,7.0
7/14/2021 13:15,7/14/2021 13:18,IP Address,100,190,True,7/14/2021 13:18,R_3FOmeZ8BUtDsiZg,,,,,anonymous,EN,Yes,60cea69737f75473d084ddc1,Chrome,91.0.4472.124,Windows NT 10.0,1920x1080,Real,Fake,Real,Fake,7.0
7/14/2021 13:42,7/14/2021 13:58,IP Address,100,975,True,7/14/2021 13:58,R_3qyRwxHs3nPnewc,,,,,anonymous,EN,Yes,5fd6ebe9b77a3d65df0c0674,Chrome,90.0.4430.218,CrOS x86_64 13816.82.0,1366x768,Fake,Fake,Fake,Fake,7.0
7/14/2021 14:07,7/14/2021 14:14,IP Address,100,400,True,7/14/2021 14:14,R_7X3gkqTdDlIknKN,,,,,anonymous,EN,Yes,5f4b103ad1c4916ef2194978,Chrome,91.0.4472.124,Windows NT 10.0,1920x1080,Fake,Fake,Fake,Fake,7.0
7/14/2021 14:21,7/14/2021 14:32,IP Address,100,653,True,7/14/2021 14:32,R_2Vlw5YujcsPTfru,,,,,anonymous,EN,Yes,5c3d49f6486a390001e87d8e,Firefox,89,Macintosh,1584x990,Fake,Fake,Fake,Real,7.0
7/14/2021 15:21,7/14/2021 15:27,IP Address,100,346,True,7/14/2021 15:27,R_2c6FzBUkaI09Kik,,,,,anonymous,EN,Yes,5b9dcb3bd2599000011033a7,Chrome,91.0.4472.124,Windows NT 10.0,1920x1080,Real,Real,Real,Fake,7.0
7/14/2021 15:48,7/14/2021 15:59,IP Address,100,697,True,7/14/2021 15:59,R_RJ5Ko9qVeshPbCp,,,,,anonymous,EN,Yes,60cfa800bdbb2692ab96d73b,Chrome,91.0.4472.124,Windows NT 10.0,1600x900,Real,Fake,Fake,Real,7.0
7/14/2021 16:53,7/14/2021 17:05,IP Address,100,740,True,7/14/2021 17:05,R_1rixIuWJNWb4OSC,,,,,anonymous,EN,Yes,60cdafff9e88f4b80716fb95,Chrome,91.0.4472.124,Windows NT 10.0,1366x768,Fake,Fake,Fake,Fake,7.0
7/14/2021 17:29,7/14/2021 17:38,IP Address,100,563,True,7/14/2021 17:38,R_2b3EsD3stpHy0gv,,,,,anonymous,EN,Yes,5a6b7f02e6cc4a0001b6a591,Chrome,91.0.4472.124,Windows NT 10.0,1920x1080,Real,Fake,Fake,Fake,7.0
7/14/2021 18:00,7/14/2021 18:06,IP Address,100,403,True,7/14/2021 18:06,R_2dhGh9BEkUIImvP,,,,,anonymous,EN,Yes,60bcf028e6c458f07b676b5e,Chrome,91.0.4472.114,Macintosh,1920x1080,Real,Fake,Fake,Fake,7.0
7/14/2021 18:12,7/14/2021 18:27,IP Address,100,894,True,7/14/2021 18:27,R_Tq0EdV5j3ev5MPf,,,,,anonymous,EN,Yes,60d25f3a234e749960344742,Chrome,91.0.4472.124,Windows NT 10.0,1366x768,Fake,Fake,Fake,Fake,7.0
7/14/2021 18:58,7/14/2021 19:02,IP Address,100,235,True,7/14/2021 19:02,R_1ItwSyGq4dMH54L,,,,,anonymous,EN,Yes,5eefbda82f26030b876759a9,Chrome,91.0.4472.114,Macintosh,2560x1440,Fake,Fake,Fake,Fake,7.0
7/14/2021 20:24,7/14/2021 20:28,IP Address,100,283,True,7/14/2021 20:28,R_2ALKYORbA7Sooul,,,,,anonymous,EN,Yes,5e433ee571d7421d7e44d259,Chrome,91.0.4472.124,Windows NT 10.0,1280x720,Real,Fake,Fake,Real,7.0
7/13/2021 21:25,7/13/2021 21:27,IP Address,38,119,False,7/14/2021 21:27,R_z8R20gLnnKKCqk1,,,,,anonymous,EN,Yes,60cbabd69ddfb4d7243a1e38,Chrome,91.0.4472.124,Windows NT 10.0,1620x1080,,,,,
7/13/2021 21:25,7/13/2021 21:37,IP Address,92,714,False,7/14/2021 21:37,R_265CStWXLtDLF2o,,,,,anonymous,EN,Yes,60c8eea123cdf3ce7e0bd225,Chrome,88.0.4324.152,Linux x86_64,360x800,Real,Fake,Fake,Fake,7.0
7/13/2021 22:11,7/13/2021 22:17,IP Address,54,361,False,7/14/2021 22:17,R_2XnXCqX2N4lhOqz,,,,,anonymous,EN,Yes,60b95c3bd3bab4fd36b47743,Chrome,85.0.4183.127,Android 8.0.0,412x732,,,,,
7/13/2021 22:39,7/13/2021 22:54,IP Address,31,936,False,7/14/2021 22:55,R_30ePv4j6iOoBAVk,,,,,anonymous,EN,Yes,60bd3949b6f6d9c3453e8def,Chrome,91.0.4472.124,Windows NT 6.1,1093x615,,,,,
7/13/2021 23:11,7/13/2021 23:21,IP Address,54,642,False,7/14/2021 23:21,R_1DCMiYsfw4my7s7,,,,,anonymous,EN,Yes,5f81fc9446ee002f681ea5e3,Chrome,91.0.4472.124,Windows NT 10.0,1536x864,,,,,
7/13/2021 23:22,7/13/2021 23:26,IP Address,38,264,False,7/14/2021 23:26,R_O1ZE0O5xwGor8ml,,,,,anonymous,EN,Yes,5efe6daf6a2551378201893e,Chrome,91.0.4472.124,Windows NT 10.0,1366x768,,,,,
7/13/2021 23:26,7/13/2021 23:27,IP Address,31,63,False,7/14/2021 23:27,R_3NQdP8AfOodOlAV,,,,,anonymous,EN,Yes,5efe6daf6a2551378201893e,Chrome,91.0.4472.124,Windows NT 10.0,1366x768,,,,,
7/13/2021 23:34,7/13/2021 23:40,IP Address,92,318,False,7/14/2021 23:40,R_1i9hHLju8MXjwkS,,,,,anonymous,EN,Yes,5dc2354a28e0d5185e05067c,Edge,91.0.864.67,Windows NT 10.0,1368x912,Real,Fake,Fake,Fake,7.0
7/14/2021 23:41,7/14/2021 23:46,IP Address,100,285,True,7/14/2021 23:46,R_OwDY8ep9kRVRSMN,,,,,anonymous,EN,Yes,60bd80a54df9675c7f842774,Chrome,91.0.4472.124,Windows NT 10.0,1280x720,Real,Fake,Fake,Fake,7.0
7/14/2021 0:12,7/14/2021 0:12,IP Address,31,13,False,7/15/2021 0:12,R_1jKckJuR55sgxO1,,,,,anonymous,EN,Yes,60c5a4a48e9b86990001548d,Chrome,88.0.4324.152,Linux x86_64,360x800,,,,,
7/14/2021 0:39,7/14/2021 0:39,IP Address,31,36,False,7/15/2021 0:39,R_1Lm0BV9tk1RE3oB,,,,,anonymous,EN,Yes,60c5af39a32d3711a04c7b8b,Chrome,88.0.4324.152,Android 10,393x851,,,,,
7/14/2021 1:18,7/14/2021 1:23,IP Address,38,308,False,7/15/2021 1:23,R_2sfWfiaqZobEXfP,,,,,anonymous,EN,Yes,60c34a5f92d87b868ebfe937,Chrome,88.0.4324.152,Linux x86_64,360x820,,,,,
7/14/2021 0:56,7/14/2021 1:28,IP Address,38,1881,False,7/15/2021 1:28,R_24LSay8XhKT3idX,,,,,anonymous,EN,Yes,60d6f11002b30bc79734225e,Chrome,91.0.4472.124,Windows NT 10.0,1366x768,,,,,
7/14/2021 1:28,7/14/2021 1:28,IP Address,31,11,False,7/15/2021 1:28,R_8tVD94CICKTjAGt,,,,,anonymous,EN,Yes,60d6f11002b30bc79734225e,Chrome,91.0.4472.124,Windows NT 10.0,1366x768,,,,,
7/14/2021 1:25,7/14/2021 1:35,IP Address,38,633,False,7/15/2021 1:35,R_tLnC1J3fpgX1bR7,,,,,anonymous,EN,Yes,60c50219763f9fdced0cd31c,Chrome,88.0.4324.152,Android 8.1.0,393x786,,,,,
7/14/2021 1:36,7/14/2021 1:40,IP Address,92,250,False,7/15/2021 1:40,R_OBZQYDqEvZuikI9,,,,,anonymous,EN,Yes,60c50219763f9fdced0cd31c,Chrome,88.0.4324.152,Android 8.1.0,393x786,Fake,Fake,Real,Real,7.0
7/14/2021 7:36,7/14/2021 7:36,IP Address,31,21,False,7/15/2021 7:36,R_WlguDnJLvMNVJSx,,,,,anonymous,EN,Yes,5e795b321feceb5164cd115d,Chrome,90.0.4430.210,Android 9,601x962,,,,,
7/15/2021 8:54,7/15/2021 9:07,IP Address,100,755,True,7/15/2021 9:07,R_2wgGFN2FvE0XL4M,,,,,anonymous,EN,Yes,60c35c4fabca21fb4a0c9f17,Chrome,91.0.4472.114,CrOS x86_64 13904.66.0,1366x768,Real,Fake,Fake,Real,7.0
7/15/2021 9:07,7/15/2021 9:12,IP Address,100,293,True,7/15/2021 9:12,R_2A0iUU8GS0BTEJp,,,,,anonymous,EN,Yes,5fda9a007f51dd536d300125,Firefox,90,Windows NT 10.0,1920x1080,Real,Fake,Real,Fake,7.0
7/15/2021 9:30,7/15/2021 9:38,IP Address,100,516,True,7/15/2021 9:38,R_2WGRTlSYu2aXTPC,,,,,anonymous,EN,Yes,558afa29fdf99b7dfdbac1c6,Chrome,91.0.4472.124,Windows NT 10.0,1280x720,Real,Fake,Real,Real,7.0
7/15/2021 11:17,7/15/2021 11:23,IP Address,100,371,True,7/15/2021 11:23,R_3QKH84VD8DVL5Ih,,,,,anonymous,EN,Yes,5a95fee189de8200013eddd4,Chrome,91.0.4472.124,Windows NT 10.0,1536x864,Real,Fake,Real,Real,7.0
7/14/2021 11:44,7/14/2021 11:50,IP Address,38,354,False,7/15/2021 11:50,R_2dEWaB6YdCwDl22,,,,,anonymous,EN,Yes,5cd1a619240bc80013310b4e,Chrome,91.0.4472.124,Windows NT 10.0,1600x900,,,,,
7/15/2021 11:53,7/15/2021 11:57,IP Address,100,290,True,7/15/2021 11:57,R_1jvP2csnNRS4xqQ,,,,,anonymous,EN,Yes,5e40774a2ee93c2ae0ecad03,Chrome,88.0.4324.192,Macintosh,1440x900,Fake,Fake,Real,Real,7.0
7/15/2021 12:09,7/15/2021 12:14,IP Address,100,278,True,7/15/2021 12:14,R_DGgNeXBiLxqbSMh,,,,,anonymous,EN,Yes,579d7407dcff7d0001c7cc41,Chrome,91.0.4472.124,Windows NT 10.0,1920x1080,Real,Fake,Fake,Fake,7.0
7/14/2021 12:13,7/14/2021 12:21,IP Address,54,511,False,7/15/2021 12:21,R_27Oswqsc6CEy3bQ,,,,,anonymous,EN,Yes,60cef7be32400c5dd5a5a10f,Chrome,91.0.4472.124,Windows NT 10.0,1366x768,,,,,
7/15/2021 13:42,7/15/2021 13:51,IP Address,100,555,True,7/15/2021 13:51,R_yxSBPzQmfo92WSR,,,,,anonymous,EN,Yes,60c8f0de8f6dc2a8cbb729e0,Firefox,90,Windows NT 10.0,1280x800,Fake,Fake,Fake,Fake,7.0
7/14/2021 15:15,7/14/2021 15:19,IP Address,31,234,False,7/15/2021 15:19,R_2CxiRauQ0PsIDzl,,,,,anonymous,EN,Yes,55c237eefdf99b41c2f6481b,Chrome,91.0.4472.124,Windows NT 10.0,1366x768,,,,,
7/15/2021 15:43,7/15/2021 15:48,IP Address,100,266,True,7/15/2021 15:48,R_tDsy180Os7cbNO9,,,,,anonymous,EN,Yes,558cdd7efdf99b0f1cc5f4c1,Chrome,91.0.4472.124,Windows NT 10.0,1536x864,Real,Fake,Real,Real,7.0
7/15/2021 15:38,7/15/2021 15:52,IP Address,100,856,True,7/15/2021 15:52,R_3dLCIghs1XyVx8A,,,,,anonymous,EN,Yes,5b6cd50f9ee1a50001c5f481,Firefox,89,Windows NT 10.0,1366x768,Real,Fake,Fake,Real,7.0
7/15/2021 15:48,7/15/2021 15:57,IP Address,100,574,True,7/15/2021 15:57,R_YczptyPSTC7QTQJ,,,,,anonymous,EN,Yes,60d2a0f16b7b38bf16529698,Chrome,91.0.4472.124,Windows NT 10.0,1920x1080,Fake,Fake,Real,Real,7.0
7/15/2021 17:33,7/15/2021 17:55,IP Address,100,1331,True,7/15/2021 17:55,R_29tb5Qew0k4ofdz,,,,,anonymous,EN,Yes,60c4fbf0e11aab34ac94d434,Chrome,91.0.4472.124,Windows NT 10.0,1366x768,Real,Fake,Fake,Real,7.0
7/15/2021 19:22,7/15/2021 19:31,IP Address,100,554,True,7/15/2021 19:31,R_3kBUC7N4ZJop7TH,,,,,anonymous,EN,Yes,5dec1482443d0b312786d74b,Chrome,91.0.4472.114,CrOS x86_64 13904.66.0,1366x768,Fake,Fake,Fake,Fake,7.0
7/15/2021 5:57,7/15/2021 6:01,IP Address,46,194,False,7/16/2021 6:01,R_21yrBIKChIVnd83,,,,,anonymous,EN,Yes,5a6380d463394a00015556f9,Safari iPhone,14.1.1,iPhone,375x667,,,,,
7/16/2021 6:18,7/16/2021 6:39,IP Address,100,1257,True,7/16/2021 6:39,R_2qDliTlRCMBxFiB,,,,,anonymous,EN,Yes,5d1bd1bd998087001c623a73,Chrome,91.0.4472.164,Windows NT 10.0,1680x1050,Fake,Fake,Fake,Fake,7.0
7/16/2021 7:13,7/16/2021 7:18,IP Address,100,253,True,7/16/2021 7:18,R_2e5oV3stmGJbrYn,,,,,anonymous,EN,Yes,5b42a0b53d066d000160ba13,Chrome,91.0.4472.120,Android 11,412x892,Fake,Fake,Fake,Real,7.0
7/15/2021 9:10,7/15/2021 9:12,IP Address,31,102,False,7/16/2021 9:12,R_2Pe8SHTv7zELD49,,,,,anonymous,EN,Yes,5ce5a93d9838bb000113fc82,Chrome,91.0.4472.124,Windows NT 10.0,1450x816,,,,,
7/15/2021 11:27,7/15/2021 11:29,IP Address,31,82,False,7/16/2021 11:29,R_27xwELxbJBpfpwW,,,,,anonymous,EN,Yes,5caa7f8c0d95570013d82f2f,Chrome,91.0.4472.114,Macintosh,1280x800,,,,,
7/16/2021 11:23,7/16/2021 11:31,IP Address,100,432,True,7/16/2021 11:31,R_3ijRnOS2xULKhJw,,,,,anonymous,EN,Yes,60b95e4588dd4a54e84753d8,Chrome,91.0.4472.124,Windows NT 10.0,1920x1080,Fake,Fake,Fake,Real,7.0
7/15/2021 14:06,7/15/2021 14:07,IP Address,54,90,False,7/16/2021 14:07,R_u1yK83FvWoo8JXP,,,,,anonymous,EN,Yes,5dd438b65a40f24302c09c2d,Chrome,91.0.4472.124,Windows NT 6.3,1536x864,,,,,
7/16/2021 14:42,7/16/2021 14:51,IP Address,100,566,True,7/16/2021 14:51,R_23aaRG9YkzqqhOF,,,,,anonymous,EN,Yes,55a28851fdf99b602e6b05dd,Chrome,91.0.4472.124,Windows NT 10.0,1920x1080,Fake,Fake,Real,Real,7.0
7/16/2021 14:53,7/16/2021 15:01,IP Address,100,498,True,7/16/2021 15:01,R_1o7FyeMGWtQAHoG,,,,,anonymous,EN,Yes,5c4177c564c45700016a0f3e,Chrome,91.0.4472.124,Windows NT 10.0,1366x768,Fake,Fake,Fake,Real,7.0
7/16/2021 16:52,7/16/2021 16:57,IP Address,100,294,True,7/16/2021 16:57,R_2XhqxsWbusDtdl2,,,,,anonymous,EN,Yes,5e63be6ff1ccfc1403ab25b2,Chrome,91.0.4472.114,Macintosh,1440x900,Real,Fake,Fake,Real,7.0
7/16/2021 20:16,7/16/2021 20:20,IP Address,100,236,True,7/16/2021 20:20,R_3Rq5l8ULkeRnDvV,,,,,anonymous,EN,Yes,60b32c15648d0b06446f78d0,Chrome,91.0.4472.124,Windows NT 10.0,1344x840,Real,Fake,Fake,Fake,7.0
7/16/2021 23:23,7/16/2021 23:34,IP Address,100,617,True,7/16/2021 23:34,R_1IxQmpFlsC965Z7,,,,,anonymous,EN,Yes,5c32e9588573070001641744,Chrome,91.0.4472.114,Windows NT 10.0,1920x1080,Fake,Fake,Real,Fake,7.0
7/16/2021 23:17,7/16/2021 23:34,IP Address,100,1035,True,7/16/2021 23:34,R_1HhhmQWBHvDwRGF,,,,,anonymous,EN,Yes,60d3990d793d0ee075314af2,Chrome,91.0.4472.114,Macintosh,1366x768,Fake,Fake,Fake,Real,7.0
7/17/2021 6:53,7/17/2021 7:13,IP Address,100,1197,True,7/17/2021 7:13,R_1FM1uVpu1slzhKd,,,,,anonymous,EN,Yes,606b227cb133419e6ffa3122,Chrome,91.0.4472.124,Windows NT 10.0,3072x1728,Real,Fake,Real,Fake,7.0
7/17/2021 8:43,7/17/2021 8:55,IP Address,100,719,True,7/17/2021 8:55,R_2bIXMGtLim93GMy,,,,,anonymous,EN,Yes,5f0f771eeab74413eb386872,Chrome,91.0.4472.124,Windows NT 6.1,1280x1024,Fake,Fake,Real,Real,7.0
