StartDate,EndDate,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,Consent,PID,Meta_Browser,Meta_Version,Meta_Operating System,Meta_Resolution,lt_medicare,sms_disability,lt_suspension,sms_redcross,attentionCheck
9/1/2021 6:54,9/1/2021 7:03,54,491,FALSE,9/2/2021 7:03,R_XHCCybixwvy9VcJ,,,,,anonymous,EN,Yes,60ce0d95c9f30101c708dc03,Chrome,92.0.4515.159,Windows NT 10.0,1536x864,,,,,
9/1/2021 6:59,9/1/2021 7:20,100,1261,TRUE,9/1/2021 7:20,R_0v2On8cppU5xKff,,,,,anonymous,EN,Yes,60f833709b5980ac9473e0f1,Firefox,91,Windows NT 10.0,1366x768,Real,Real,Real,Real,7
9/1/2021 7:02,9/1/2021 7:09,100,420,TRUE,9/1/2021 7:09,R_3GwVZCu4TexrTYD,,,,,anonymous,EN,Yes,5cf5134c8f8ff80019e76721,Chrome,92.0.4515.159,Windows NT 10.0,1536x864,Real,Fake,Fake,Fake,7
9/1/2021 7:03,9/1/2021 7:06,100,193,TRUE,9/1/2021 7:06,R_aVPsvhOYDmbzScp,,,,,anonymous,EN,Yes,60ce0d95c9f30101c708dc03,Chrome,92.0.4515.159,Windows NT 10.0,1536x864,Fake,Fake,Fake,Real,7
9/1/2021 7:05,9/1/2021 7:18,100,775,TRUE,9/1/2021 7:18,R_2dnbMJvBd8h0Bt7,,,,,anonymous,EN,Yes,5b846b48338a930001566887,Firefox,91,Windows NT 10.0,1600x900,Fake,Fake,Fake,Real,7
9/1/2021 7:06,9/1/2021 7:15,31,528,FALSE,9/2/2021 7:15,R_1dG31cpuA4jpQWg,,,,,anonymous,EN,Yes,60e6a3079c1772168b8f282f,Chrome,80.0.3987.99,Android 10,360x800,,,,,
9/1/2021 7:06,9/1/2021 7:12,100,325,TRUE,9/1/2021 7:12,R_2ahSx9usqu3PwBe,,,,,anonymous,EN,Yes,5b26ed8a8ecf3f0001619040,Chrome,93.0.4577.63,Windows NT 10.0,1920x1080,Real,Fake,Fake,Fake,7
9/1/2021 7:11,9/1/2021 7:21,100,644,TRUE,9/1/2021 7:21,R_3NFnkL4YQUSwyTm,,,,,anonymous,EN,Yes,5e94627fbd18cc000995584c,Chrome,92.0.4515.159,Windows NT 10.0,1920x1080,Real,Fake,Fake,Fake,7
9/1/2021 7:12,9/1/2021 7:18,100,332,TRUE,9/1/2021 7:18,R_Qh2IaxflDQjE9rj,,,,,anonymous,EN,Yes,60fd67a391dc3d42dc1b1854,Chrome,92.0.4515.131,Macintosh,1440x900,Real,Fake,Fake,Real,7
9/1/2021 7:15,9/1/2021 7:15,15,9,FALSE,9/2/2021 7:15,R_2QyQGTetNwN0lii,,,,,anonymous,EN,Yes,,,,,,,,,,
9/1/2021 7:15,9/1/2021 7:15,31,8,FALSE,9/2/2021 7:15,R_2vZJGpQ5qSUqkpP,,,,,anonymous,EN,Yes,61074792728f0f9e791ad083,Chrome,92.0.4515.159,Android 11,412x869,,,,,
9/1/2021 7:20,9/1/2021 7:39,100,1109,TRUE,9/1/2021 7:39,R_2pWbXKQlFC05d0H,,,,,anonymous,EN,Yes,5aed0b3aaa05510001ff7d44,Firefox,91,Windows NT 10.0,1600x900,Real,Fake,Fake,Real,7
9/1/2021 7:23,9/1/2021 7:28,100,346,TRUE,9/1/2021 7:28,R_3ikU4lpxZnFnh3C,,,,,anonymous,EN,Yes,60fd83cd9168e4cd9d0d8dde,Chrome,92.0.4515.107,Windows NT 10.0,1536x864,Fake,Fake,Fake,Real,7
9/1/2021 7:24,9/1/2021 7:30,100,401,TRUE,9/1/2021 7:30,R_Zq6hmVs1v90jA9H,,,,,anonymous,EN,Yes,5d2fc2574fc1dd0017fe490a,Chrome,92.0.4515.159,Windows NT 10.0,3440x1440,Real,Fake,Real,Fake,7
9/1/2021 7:25,9/1/2021 7:34,100,535,TRUE,9/1/2021 7:34,R_1rN4MEZduoIfFSC,,,,,anonymous,EN,Yes,60fe946e7843f91d9000447f,Chrome,92.0.4515.159,Android 11,360x800,Fake,Fake,Fake,Fake,7
9/1/2021 7:27,9/1/2021 7:28,31,29,FALSE,9/2/2021 7:28,R_2X6YWcJ1u4bMBnU,,,,,anonymous,EN,Yes,60a2dd0e1d378ad4d982dae3,Chrome,92.0.4515.166,Android 11,412x915,,,,,
9/1/2021 7:29,9/1/2021 7:35,100,344,TRUE,9/1/2021 7:35,R_pLSGGzscvb7o2dP,,,,,anonymous,EN,Yes,60ff05e5ca46a4eb723c9354,Chrome,92.0.4515.159,Windows NT 10.0,1536x864,Real,Fake,Real,Fake,7
9/1/2021 7:29,9/1/2021 7:54,54,1495,FALSE,9/2/2021 7:54,R_1K0wIdAwD9Ho9ni,,,,,anonymous,EN,Yes,60fda849f5c088d42d0fcfd6,Chrome,92.0.4515.159,Windows NT 10.0,1536x864,,,,,
9/1/2021 7:31,9/1/2021 7:39,100,470,TRUE,9/1/2021 7:39,R_6QiakhmeGztS6xr,,,,,anonymous,EN,Yes,5bc0b71202da150001352d0c,Chrome,92.0.4515.159,Windows NT 10.0,1920x1080,Real,Fake,Real,Fake,7
9/1/2021 7:33,9/1/2021 7:47,100,861,TRUE,9/1/2021 7:47,R_2q2DLoVeWX6hVC6,,,,,anonymous,EN,Yes,6102736dba6078210da159be,Chrome,92.0.4515.159,Windows NT 10.0,1920x1080,Real,Fake,Real,Real,7
9/1/2021 7:33,9/1/2021 7:43,100,618,TRUE,9/1/2021 7:43,R_2OW58x0EE7G4zAG,,,,,anonymous,EN,Yes,5e89fdffad009e010e958ee7,Edge,92.0.902.84,Windows NT 10.0,1536x864,Fake,Fake,Fake,Fake,7
9/1/2021 7:33,9/1/2021 7:45,100,712,TRUE,9/1/2021 7:45,R_ph3WTstwWQhA6id,,,,,anonymous,EN,Yes,5ffd055afa9eac21f6e8bc6f,Chrome,92.0.4515.159,Windows NT 10.0,1024x576,Fake,Fake,Fake,Real,7
9/1/2021 7:36,9/1/2021 7:36,31,11,FALSE,9/2/2021 7:36,R_OAUf2FSlFXpH4UV,,,,,anonymous,EN,Yes,60a2dd0e1d378ad4d982dae3,Chrome,92.0.4515.166,Android 11,412x915,,,,,
9/1/2021 7:40,9/1/2021 7:50,54,601,FALSE,9/2/2021 7:50,R_3sgMe209reJ7kw7,,,,,anonymous,EN,Yes,60a2dd0e1d378ad4d982dae3,Chrome,92.0.4515.166,Android 11,412x915,,,,,
9/1/2021 7:42,9/1/2021 7:46,100,250,TRUE,9/1/2021 7:46,R_3meKs3Q3GI0phAo,,,,,anonymous,EN,Yes,58cbd23d5d42920001414dd8,Chrome,92.0.4515.159,Windows NT 10.0,1536x864,Fake,Fake,Fake,Real,7
9/1/2021 7:49,9/1/2021 8:01,100,755,TRUE,9/1/2021 8:01,R_oYpq5Zoingi8RFf,,,,,anonymous,EN,Yes,5c1150e31e7d6900018207ef,Chrome,92.0.4515.159,Windows NT 10.0,1642x924,Fake,Fake,Fake,Real,7
9/1/2021 7:50,9/1/2021 7:50,31,13,FALSE,9/2/2021 7:50,R_SDWii72iRPXlPUJ,,,,,anonymous,EN,Yes,60a2dd0e1d378ad4d982dae3,Chrome,92.0.4515.166,Android 11,412x915,,,,,
9/1/2021 7:50,9/1/2021 8:03,100,790,TRUE,9/1/2021 8:03,R_2ZP2n6fSJnoKHUM,,,,,anonymous,EN,Yes,5fe2982ce9df3d693d46191e,Firefox,91,Windows NT 10.0,1152x720,Real,Fake,Fake,Real,7
9/1/2021 7:51,9/1/2021 7:51,31,12,FALSE,9/2/2021 7:51,R_1LznUaQqmXvjYjR,,,,,anonymous,EN,Yes,60a2dd0e1d378ad4d982dae3,Chrome,92.0.4515.166,Android 11,412x915,,,,,
9/1/2021 7:54,9/1/2021 7:54,31,20,FALSE,9/2/2021 7:54,R_33EfBJafEA7Rd1e,,,,,anonymous,EN,Yes,6109ab5dba8ad610b799450a,Safari,14.1.2,Macintosh,810x1080,,,,,
9/1/2021 7:54,9/1/2021 7:59,69,282,FALSE,9/2/2021 7:59,R_cBd7d6qjCkd6U1P,,,,,anonymous,EN,Yes,60fda849f5c088d42d0fcfd6,Chrome,92.0.4515.159,Windows NT 10.0,1536x864,Fake,Fake,,,
9/1/2021 7:56,9/1/2021 8:15,100,1165,TRUE,9/1/2021 8:15,R_1HiMonDWei6xw5H,,,,,anonymous,EN,Yes,60f06cf26e258abae45e756a,Firefox,91,Windows NT 10.0,1920x1080,Real,Fake,Fake,Real,7
9/1/2021 7:57,9/1/2021 7:59,15,127,FALSE,9/2/2021 7:59,R_R9VHsVkv5Ad2TLP,,,,,anonymous,EN,Yes,60778a5b86067c00dfec3e79,Chrome,92.0.4515.159,Windows NT 10.0,1795x1010,,,,,
9/1/2021 7:59,9/1/2021 8:00,100,75,TRUE,9/1/2021 8:00,R_2CE9m031zE0mCCK,,,,,anonymous,EN,Yes,60fda849f5c088d42d0fcfd6,Safari iPhone,Unknown,iPhone,375x667,Real,Fake,Fake,Fake,7
9/1/2021 7:59,9/1/2021 8:09,100,571,TRUE,9/1/2021 8:09,R_2qwymb3k77ReGZh,,,,,anonymous,EN,Yes,5c745295821a97001763fb1b,Chrome,92.0.4515.159,Windows NT 10.0,1600x900,Real,Real,Fake,Real,7
9/1/2021 8:06,9/1/2021 8:16,100,597,TRUE,9/1/2021 8:16,R_273CoAtwzI1LDOH,,,,,anonymous,EN,Yes,60fd8e130c92ab786546bbaf,Firefox,91,Macintosh,1280x800,Fake,Fake,Fake,Fake,7
9/1/2021 8:14,9/1/2021 8:23,100,505,TRUE,9/1/2021 8:23,R_2wzV7HB3ivzIu9l,,,,,anonymous,EN,Yes,6103ef1fd71cd80002e32a58,Chrome iPhone,92.0.4515.90,iPhone,414x736,Real,Fake,Real,Real,7
9/1/2021 8:18,9/1/2021 8:24,54,403,FALSE,9/2/2021 8:24,R_1QijDw1SgsLRMJQ,,,,,anonymous,EN,Yes,6006ecb0e690fb0d1ae1d6f5,Edge,92.0.902.84,Windows NT 10.0,1366x768,,,,,
9/1/2021 8:19,9/1/2021 8:29,100,574,TRUE,9/1/2021 8:29,R_3QK7gKcQnrQuGmE,,,,,anonymous,EN,Yes,60feddccb0434a2577a930ca,Chrome,92.0.4515.159,Windows NT 10.0,1920x1080,Fake,Fake,Fake,Real,7
9/1/2021 8:20,9/1/2021 8:27,100,441,TRUE,9/1/2021 8:27,R_1hKXINgMa970C20,,,,,anonymous,EN,Yes,60bfa62407699e6403acfd64,Chrome,92.0.4515.159,Windows NT 6.1,1536x864,Fake,Fake,Fake,Real,7
9/1/2021 8:22,9/1/2021 8:26,100,210,TRUE,9/1/2021 8:26,R_3nIdDO2rlLiXI8s,,,,,anonymous,EN,Yes,61051e119ed5568ea0e8312b,Chrome,92.0.4515.159,Windows NT 10.0,1536x864,Real,Fake,Real,Real,7
9/1/2021 8:22,9/1/2021 8:27,100,286,TRUE,9/1/2021 8:27,R_cNlhwlPHTw1oq1X,,,,,anonymous,EN,Yes,5e1e935be3c7191e0519b486,Chrome,93.0.4577.63,Windows NT 10.0,1920x1080,Real,Fake,Fake,Fake,7
9/1/2021 8:23,9/1/2021 8:25,31,95,FALSE,9/2/2021 8:25,R_3NOJ9oYLlxthHgm,,,,,anonymous,EN,Yes,5cc7615f47a31a0001baec75,Chrome,92.0.4515.131,Android 9,800x1280,,,,,
9/1/2021 8:24,9/1/2021 8:24,100,10,TRUE,9/1/2021 8:24,R_1C2QkbRd6Vf8TDD,,,,,anonymous,EN,No,,,,,,,,,,
9/1/2021 8:29,9/1/2021 8:42,100,802,TRUE,9/1/2021 8:42,R_2wT5tCmwHiPO83I,,,,,anonymous,EN,Yes,56ad40ce5ea7aa000cbe1947,Chrome,92.0.4515.159,Windows NT 6.3,1366x768,Real,Fake,Fake,Fake,7
9/1/2021 8:32,9/1/2021 8:36,100,231,TRUE,9/1/2021 8:36,R_3GeryGpwSXeqwuy,,,,,anonymous,EN,Yes,60fd00abc3abd38c0302fde8,Chrome,92.0.4515.159,Macintosh,1280x800,Real,Fake,Fake,Fake,7
9/1/2021 8:35,9/1/2021 8:43,100,457,TRUE,9/1/2021 8:43,R_1jfEEaSbiKvCdy9,,,,,anonymous,EN,Yes,60feecf26c5a5069f3b6f230,Chrome,92.0.4515.159,Windows NT 10.0,1920x1080,Real,Real,Fake,Fake,7
9/1/2021 8:36,9/1/2021 8:45,31,536,FALSE,9/2/2021 8:45,R_12SivCh25cpILzW,,,,,anonymous,EN,Yes,5ddd7db419eecbce5c2dbc6f,Chrome,92.0.4515.159,Windows NT 10.0,1366x768,,,,,
9/1/2021 8:44,9/1/2021 8:54,100,596,TRUE,9/1/2021 8:54,R_aW8v2siN5GgOPbb,,,,,anonymous,EN,Yes,60fecf4376b1e0f2a0e4b3e2,Safari,14.0.3,Macintosh,810x1080,Real,Fake,Fake,Real,7
9/1/2021 8:49,9/1/2021 8:56,100,387,TRUE,9/1/2021 8:56,R_3ekUCC0CUr3L9tV,,,,,anonymous,EN,Yes,60ff445619f75b6b839674d8,Chrome,91.0.4472.114,Macintosh,1280x800,Real,Fake,Fake,Fake,7
9/1/2021 8:55,9/1/2021 8:55,31,31,FALSE,9/2/2021 8:55,R_1owpvROFFyirS8Y,,,,,anonymous,EN,Yes,5dd877b0568ca582fb24699f,Safari iPhone,14.1.1,iPhone,414x736,,,,,
9/1/2021 8:59,9/1/2021 9:13,100,815,TRUE,9/1/2021 9:13,R_2wALLcuGT4lDRSN,,,,,anonymous,EN,Yes,60f69599724256f3224d2566,Chrome,92.0.4515.159,Windows NT 10.0,1536x864,Real,Fake,Fake,Fake,7
9/1/2021 8:59,9/1/2021 9:05,69,307,FALSE,9/2/2021 9:05,R_3EhhGtF8v43akKn,,,,,anonymous,EN,Yes,5dd877b0568ca582fb24699f,Safari iPhone,14.1.1,iPhone,414x736,Real,Fake,,,
9/1/2021 9:02,9/1/2021 9:09,100,366,TRUE,9/1/2021 9:09,R_3qCDDpbT6T85xah,,,,,anonymous,EN,Yes,5c28d3540091e40001ca581e,Opera,78.0.4093.184,Windows NT 6.1,1280x800,Real,Fake,Fake,Fake,7
9/1/2021 9:03,9/1/2021 9:09,100,410,TRUE,9/1/2021 9:09,R_1kYytWzTLlqUJEp,,,,,anonymous,EN,Yes,60abddbedeeb9732d905fdd3,Chrome,92.0.4515.159,Macintosh,1920x1080,Fake,Fake,Fake,Real,7
9/1/2021 9:05,9/1/2021 9:07,100,89,TRUE,9/1/2021 9:07,R_306wKrLROAFFTvG,,,,,anonymous,EN,Yes,5dd877b0568ca582fb24699f,Safari iPhone,14.1.1,iPhone,414x736,Real,Fake,Real,Fake,7
9/1/2021 9:07,9/1/2021 9:13,100,349,TRUE,9/1/2021 9:13,R_VWN8Owr2P9HbgWJ,,,,,anonymous,EN,Yes,6103f5cef2f04d0c0c87d728,Chrome,77.0.3865.92,Android 9,393x851,Fake,Real,Real,Real,7
9/1/2021 9:07,9/1/2021 9:28,100,1209,TRUE,9/1/2021 9:28,R_2cciWMver2dD1SV,,,,,anonymous,EN,Yes,5eaf2b7e05ff7862e21e9d3b,Chrome,92.0.4515.159,Windows NT 10.0,1366x768,Real,Fake,Fake,Fake,7
9/1/2021 9:09,9/1/2021 9:28,100,1160,TRUE,9/1/2021 9:28,R_1eFsrqYVTLWMAZv,,,,,anonymous,EN,Yes,60fdb1f2124be97a19b28221,Chrome,92.0.4515.159,Macintosh,1920x1080,Fake,Fake,Fake,Fake,7
9/1/2021 9:13,9/1/2021 9:15,38,114,FALSE,9/2/2021 9:15,R_1Qsw2vCTMv8Powb,,,,,anonymous,EN,Yes,61004f7648df4f28eac8aa09,Chrome,92.0.4515.159,Windows NT 10.0,1920x1080,,,,,
9/1/2021 9:14,9/1/2021 9:26,100,693,TRUE,9/1/2021 9:26,R_32JkzTh56y0hCK9,,,,,anonymous,EN,Yes,61007aafd1a7a55075b9b2a0,Chrome,92.0.4515.159,Windows NT 10.0,1600x900,Fake,Fake,Fake,Fake,7
9/1/2021 9:15,9/1/2021 9:32,100,1018,TRUE,9/1/2021 9:32,R_2YzdierId7TmAPc,,,,,anonymous,EN,Yes,60a43a15a4fd5c478172115f,Chrome,92.0.4515.159,Windows NT 10.0,1024x768,Fake,Fake,Fake,Fake,7
9/1/2021 9:18,9/1/2021 9:38,100,1179,TRUE,9/1/2021 9:38,R_BttZGehyHnBJWQF,,,,,anonymous,EN,Yes,60f2216593e09aceeda87e7d,Chrome,92.0.4515.159,Windows NT 10.0,1920x1080,Fake,Fake,Fake,Real,7
9/1/2021 9:20,9/1/2021 9:25,100,346,TRUE,9/1/2021 9:25,R_sb677jymMTlOG3L,,,,,anonymous,EN,Yes,6103f6c1772fcdae67ae9af5,Chrome,77.0.3865.92,Android 9,393x851,Real,Fake,Real,Real,7
9/1/2021 9:21,9/1/2021 9:28,100,401,TRUE,9/1/2021 9:28,R_3flr0RaCzwkrTWU,,,,,anonymous,EN,Yes,5a708ef2f1530b000103bfab,Chrome,92.0.4515.159,Windows NT 10.0,1280x720,Fake,Fake,Fake,Real,7
9/1/2021 9:25,9/1/2021 9:25,31,9,FALSE,9/2/2021 9:25,R_tVUwU8iU10Qq0jD,,,,,anonymous,EN,Yes,60fcfd6fcdf20fc77ba44fee,Chrome,87.0.4280.141,Android 10,412x846,,,,,
9/1/2021 9:26,9/1/2021 9:40,100,828,TRUE,9/1/2021 9:40,R_3lRXzlIgKuhHkCi,,,,,anonymous,EN,Yes,60e9dd69a621497f1f8d3c2b,Chrome,92.0.4515.159,Windows NT 10.0,1600x900,Fake,Fake,Fake,Fake,7
9/1/2021 9:26,9/1/2021 9:39,100,762,TRUE,9/1/2021 9:39,R_31WRrAc0NcljJx5,,,,,anonymous,EN,Yes,61000d18beb92b8a0721c032,Chrome,92.0.4515.159,Macintosh,1440x900,Fake,Fake,Fake,Real,7
9/1/2021 9:29,9/1/2021 9:50,100,1258,TRUE,9/1/2021 9:50,R_3kd2X4DfuSc7d7S,,,,,anonymous,EN,Yes,60fd9e6eed8d23ec8fd96dcd,Chrome,92.0.4515.159,Windows NT 10.0,1366x768,Fake,Fake,Fake,Real,7
9/1/2021 9:30,9/1/2021 9:37,100,392,TRUE,9/1/2021 9:37,R_5ojOJQeUcfJ7YMF,,,,,anonymous,EN,Yes,5cad01a91bf1840018cfabc5,Chrome,92.0.4515.159,Windows NT 6.1,1366x768,Real,Fake,Fake,Fake,7
9/1/2021 9:30,9/1/2021 9:47,100,965,TRUE,9/1/2021 9:47,R_2c8gSgyivW8aoYa,,,,,anonymous,EN,Yes,60fd6aeeb06d4ba1d124d4c7,Chrome,92.0.4515.159,Windows NT 10.0,1001x563,Fake,Fake,Fake,Real,7
9/1/2021 9:32,9/1/2021 9:42,100,581,TRUE,9/1/2021 9:42,R_2eXRZRtLI0h2yyJ,,,,,anonymous,EN,Yes,60fdab3101ad42eb2e4a5681,Chrome,88.0.4324.152,Android 10,393x851,Fake,Real,Real,Real,7
9/1/2021 9:33,9/1/2021 9:43,100,636,TRUE,9/1/2021 9:43,R_3Es9d3JT8cEfhAy,,,,,anonymous,EN,Yes,5994ce3dc825cf0001d7dd2d,Edge,92.0.902.84,Windows NT 10.0,1366x768,Fake,Fake,Fake,Fake,7
9/1/2021 9:36,9/1/2021 9:47,100,686,TRUE,9/1/2021 9:47,R_2R2It4HqBkKUEYL,,,,,anonymous,EN,Yes,57c9c13079ad9b0001e416be,Chrome,92.0.4515.159,Windows NT 6.3,1366x768,Fake,Fake,Fake,Fake,7
9/1/2021 9:39,9/1/2021 9:52,100,775,TRUE,9/1/2021 9:52,R_b26tNvuvXmQETtf,,,,,anonymous,EN,Yes,600319e3a3b1a337cab57a3e,Chrome,92.0.4515.159,Windows NT 6.1,1440x900,Fake,Fake,Fake,Fake,7
9/1/2021 9:41,9/1/2021 10:06,100,1478,TRUE,9/1/2021 10:06,R_2ctojsXzNGapPyW,,,,,anonymous,EN,Yes,5c01dc58067bbf00019bb318,Edge,92.0.902.84,Windows NT 10.0,1920x1080,Fake,Fake,Fake,Real,7
9/1/2021 9:47,9/1/2021 9:48,31,45,FALSE,9/2/2021 9:48,R_3e49mHTSLyGESqH,,,,,anonymous,EN,Yes,5eb983034987d1074b5232ce,Safari iPhone,Unknown,iPhone,414x896,,,,,
9/1/2021 9:47,9/1/2021 9:56,100,561,TRUE,9/1/2021 9:56,R_1FD4ChRv1Ocgwra,,,,,anonymous,EN,Yes,61004c61e6727dd1ab11b344,Chrome,92.0.4515.159,Windows NT 10.0,1366x768,Fake,Fake,Fake,Real,7
9/1/2021 9:48,9/1/2021 9:54,100,397,TRUE,9/1/2021 9:54,R_8HtZadlBLJeMdpL,,,,,anonymous,EN,Yes,610017eae63fc5053a801b75,Safari,13.1.1,Macintosh,1440x900,Real,Fake,Fake,Fake,7
9/1/2021 9:49,9/1/2021 9:57,100,464,TRUE,9/1/2021 9:57,R_1kSIGTB0hJ9Im5j,,,,,anonymous,EN,Yes,606bb96750fa2a5467395727,Chrome,92.0.4515.159,Macintosh,1080x1920,Real,Fake,Fake,Fake,7
9/1/2021 9:53,9/1/2021 10:01,100,488,TRUE,9/1/2021 10:01,R_3ey2IMraLoCoYFH,,,,,anonymous,EN,Yes,5dd42e578cf2f941eae4fb44,Safari,12.1.2,Macintosh,1920x1080,Fake,Fake,Fake,Fake,7
9/1/2021 9:55,9/1/2021 10:01,100,334,TRUE,9/1/2021 10:01,R_eFnp5wVHUgjuz0B,,,,,anonymous,EN,Yes,6102dd96720f21dbed44ec01,Chrome,92.0.4515.159,Windows NT 10.0,1920x1080,Real,Fake,Real,Fake,7
9/1/2021 9:58,9/1/2021 10:04,100,314,TRUE,9/1/2021 10:04,R_1fcSBHeCSxz0UcW,,,,,anonymous,EN,Yes,60fedc4addf6159ec8d6dbc3,Chrome,86.0.4240.183,Windows NT 10.0,1920x1080,Real,Real,Fake,Fake,7
9/1/2021 10:12,9/1/2021 10:19,100,389,TRUE,9/1/2021 10:19,R_6SuRvDlx1HQS6Pf,,,,,anonymous,EN,Yes,61008efd4cabc6d49b8a706e,Chrome,92.0.4515.159,Windows NT 10.0,1920x1080,Fake,Fake,Fake,Real,7
9/1/2021 10:23,9/1/2021 10:25,100,138,TRUE,9/1/2021 10:25,R_3qfVwuOvngWlGAQ,,,,,anonymous,EN,Yes,5fca97a4b105427256733533,Chrome,92.0.4515.159,Windows NT 10.0,1920x1200,Fake,Fake,Real,Real,7
9/1/2021 10:26,9/1/2021 10:37,100,649,TRUE,9/1/2021 10:37,R_bHnMpeBBlhvAoQ9,,,,,anonymous,EN,Yes,6081ca47eeed1bb51c1d7f7b,Firefox,91,Windows NT 10.0,1536x864,Fake,Fake,Fake,Real,7
9/1/2021 10:28,9/1/2021 10:37,69,499,FALSE,9/2/2021 10:37,R_25z47T8GxZnBSD5,,,,,anonymous,EN,Yes,60fd5bec7e7d8f8892ea486a,Safari,14.1.2,Macintosh,834x1112,Fake,Fake,,,
9/1/2021 10:29,9/1/2021 10:36,100,445,TRUE,9/1/2021 10:36,R_32VM21D4xPLyH9p,,,,,anonymous,EN,Yes,5e338a5a077089359a6ff707,Chrome,92.0.4515.159,Windows NT 10.0,1920x1080,Real,Fake,Fake,Real,7
9/1/2021 10:29,9/1/2021 10:47,100,1049,TRUE,9/1/2021 10:47,R_1oe764Jz6QwkrZt,,,,,anonymous,EN,Yes,6101dc26d7c793a858706e1c,Chrome,92.0.4515.159,Windows NT 6.1,1280x800,Real,Fake,Fake,Real,7
9/1/2021 10:31,9/1/2021 10:32,31,103,FALSE,9/2/2021 10:32,R_3rZjPALL8ih3r4M,,,,,anonymous,EN,Yes,61036c39549abd4fa911d139,Chrome,92.0.4515.166,Android 9,360x720,,,,,
9/1/2021 10:32,9/1/2021 10:37,100,283,TRUE,9/1/2021 10:37,R_1jPyTo5CqhhKKUF,,,,,anonymous,EN,Yes,60fbb3abd1816fd1d2580049,Chrome,92.0.4515.159,Windows NT 10.0,1366x768,Real,Fake,Fake,Real,7
9/1/2021 10:32,9/1/2021 10:43,54,622,FALSE,9/2/2021 10:43,R_1Qflk1i6WvgiUAA,,,,,anonymous,EN,Yes,61036c39549abd4fa911d139,Chrome,92.0.4515.166,Android 9,360x720,,,,,
9/1/2021 10:43,9/1/2021 10:46,100,176,TRUE,9/1/2021 10:46,R_6lKR5jdKxPN5Msx,,,,,anonymous,EN,Yes,61036c39549abd4fa911d139,Chrome,92.0.4515.166,Android 9,360x720,Real,Fake,Fake,Fake,7
9/1/2021 10:43,9/1/2021 10:48,100,313,TRUE,9/1/2021 10:48,R_1d0t6HjCc8BNMtt,,,,,anonymous,EN,Yes,5becfeed4f191100013b46db,Safari,13.1.2,Macintosh,1280x800,Real,Fake,Fake,Real,7
9/1/2021 10:49,9/1/2021 10:59,100,575,TRUE,9/1/2021 10:59,R_2cpx3D0yd2H2sJV,,,,,anonymous,EN,Yes,5c2fa1bb89f0350001764f0b,Chrome,92.0.4515.159,Windows NT 10.0,1280x768,Real,Fake,Real,Real,7
9/1/2021 10:55,9/1/2021 11:06,100,639,TRUE,9/1/2021 11:06,R_3iwXgpDm6F9gr3t,,,,,anonymous,EN,Yes,5c12f106c4b80e000192c472,Chrome,93.0.4577.63,Windows NT 10.0,1366x768,Fake,Fake,Fake,Fake,7
9/1/2021 11:00,9/1/2021 11:02,31,81,FALSE,9/2/2021 11:02,R_yxqKc0Hon5mHXP3,,,,,anonymous,EN,Yes,60df4e94499bfbcaa37dad57,Chrome,92.0.4515.159,Windows NT 10.0,1366x768,,,,,
9/1/2021 11:03,9/1/2021 11:28,100,1505,TRUE,9/1/2021 11:28,R_3IXk7KazntXgvdM,,,,,anonymous,EN,Yes,60f8760725c31a8e9cc7ce29,Chrome,92.0.4515.159,Windows NT 10.0,1920x1200,Real,Fake,Fake,Real,7
9/1/2021 11:10,9/1/2021 11:24,100,841,TRUE,9/1/2021 11:24,R_2CqB9wZ7oi241mz,,,,,anonymous,EN,Yes,58d3dad59dbe3f0001258f66,Chrome,92.0.4515.159,Windows NT 10.0,1280x720,Fake,Fake,Fake,Real,7
9/1/2021 11:13,9/1/2021 11:29,100,946,TRUE,9/1/2021 11:29,R_Y0w8g4RUKBtuA0x,,,,,anonymous,EN,Yes,5d7431a92a3f0f001a0e4341,Chrome,92.0.4515.159,Windows NT 10.0,1600x900,Fake,Fake,Fake,Real,7
9/1/2021 11:14,9/1/2021 11:23,100,494,TRUE,9/1/2021 11:23,R_08mOrZlNTQdA7AJ,,,,,anonymous,EN,Yes,60f9e7e141a62b0b25d23e20,Firefox,91,Windows NT 10.0,1366x768,Real,Fake,Real,Fake,7
9/1/2021 11:16,9/1/2021 11:23,100,386,TRUE,9/1/2021 11:23,R_3PcATVca30XQ2ya,,,,,anonymous,EN,Yes,60fafa9a81c53edd571a2a9e,Firefox,91,Windows NT 10.0,1366x768,Real,Fake,Real,Fake,7
9/1/2021 11:17,9/1/2021 11:24,62,438,FALSE,9/2/2021 11:24,R_3MoIhteHmH9d2mj,,,,,anonymous,EN,Yes,60fd6f5452f145d42ed63851,Chrome,92.0.4515.159,Windows NT 10.0,1920x1080,Fake,,,,
9/1/2021 11:18,9/1/2021 11:23,100,280,TRUE,9/1/2021 11:23,R_vf92GVzkMLwSNy1,,,,,anonymous,EN,Yes,60fd7e0c8963c2a83710ee90,Firefox,91,Windows NT 10.0,1366x768,Real,Real,Fake,Real,7
9/1/2021 11:19,9/1/2021 11:23,100,240,TRUE,9/1/2021 11:23,R_TdfUXzVYkZhtRW9,,,,,anonymous,EN,Yes,60fdd5732c9e665b27eac15e,Safari iPhone,14.1.2,iPhone,375x812,Real,Fake,Fake,Fake,7
