StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,Consent,Meta_Browser,Meta_Version,Meta_Operating System,Meta_Resolution,lt_medicare,sms_disability,lt_suspension,sms_redcross,attentionCheck,psid,pid
7/9/2021 20:50,7/9/2021 20:57,IP Address,100,438,TRUE,7/9/2021 20:57,R_24wnZMVD4Sdm6Gn,,,,,anonymous,EN,Yes,Chrome,91.0.4472.124,Windows NT 10.0,1600x900,Fake,Fake,Real,Fake,7,J9ezj6XGQNOAhdjGP5DdkQ**,1132727755
7/9/2021 21:15,7/9/2021 21:16,IP Address,100,55,TRUE,7/9/2021 21:16,R_3hhUjAHNEHtSgby,,,,,anonymous,EN,Yes,Chrome,91.0.4472.124,Windows NT 10.0,1364x768,Real,Real,Real,Real,7,J9ezj6XGQNNjebo2t77wSQ**,1979117937
7/9/2021 21:16,7/9/2021 21:28,IP Address,100,722,TRUE,7/9/2021 21:28,R_3gXeb5QbYARjhfp,,,,,anonymous,EN,Yes,Chrome,91.0.4472.124,Windows NT 10.0,1366x768,Real,Fake,Fake,Real,7,J9ezj6XGQNMZgx0sIOHvRQ**,1504752552
7/9/2021 21:31,7/9/2021 21:33,IP Address,100,97,TRUE,7/9/2021 21:33,R_2AM8MepBIzl3moC,,,,,anonymous,EN,Yes,Chrome,91.0.4472.124,Windows NT 10.0,1120x840,Real,Real,Real,Real,7,J9ezj6XGQNPFoHwBIJc2EQ**,1969614394
7/9/2021 22:04,7/9/2021 22:05,IP Address,100,61,TRUE,7/9/2021 22:05,R_1JW9L5ne1di6IPl,,,,,anonymous,EN,Yes,Safari,14.1.1,Macintosh,834x1194,Real,Fake,Fake,Fake,7,J9ezj6XGQNPiCS6WVrprLg**,1503884971
7/9/2021 22:04,7/9/2021 22:12,IP Address,100,473,TRUE,7/9/2021 22:12,R_2OJ9FzbfJVlBqZA,,,,,anonymous,EN,Yes,Safari,14.1,Macintosh,1920x1200,Fake,Fake,Real,Fake,7,J9ezj6XGQNPudsEjnMXQLQ**,1502535333
7/9/2021 22:36,7/9/2021 22:38,IP Address,100,89,TRUE,7/9/2021 22:38,R_3JvX34wqhHQIYfr,,,,,anonymous,EN,Yes,Chrome,91.0.4472.124,Windows NT 10.0,1536x864,Fake,Fake,Fake,Fake,3,J9ezj6XGQNPepBf-ZHdf9A**,1505171693
7/9/2021 22:46,7/9/2021 22:52,IP Address,100,365,TRUE,7/9/2021 22:52,R_1PYQfILUIFYqEf8,,,,,anonymous,EN,Yes,Safari,14.1.1,Macintosh,768x1024,Real,Fake,Fake,Fake,7,J9ezj6XGQNPWpfqYBKIwUw**,1504443674
7/10/2021 0:21,7/10/2021 0:28,IP Address,100,376,TRUE,7/10/2021 0:28,R_XZZTmGhIpmu07Rv,,,,,anonymous,EN,Yes,Chrome,91.0.4472.147,CrOS x86_64 13904.77.0,1300x731,Fake,Fake,Fake,Fake,7,J9ezj6XGQNOwYocTIC9ojw**,1503876450
7/10/2021 0:36,7/10/2021 0:44,IP Address,100,495,TRUE,7/10/2021 0:44,R_1flmDnvoEkJmO7W,,,,,anonymous,EN,Yes,Chrome,91.0.4472.124,Windows NT 6.1,1280x1024,Real,Fake,Real,Fake,7,J9ezj6XGQNP-ok-zvlrFwA**,1504515139
7/10/2021 1:29,7/10/2021 1:30,IP Address,100,95,TRUE,7/10/2021 1:30,R_ZCPhebS4izReocF,,,,,anonymous,EN,Yes,Chrome,91.0.4472.124,Windows NT 10.0,1366x768,Real,Real,Real,Real,7,J9ezj6XGQNO4NhsJivEqfg**,1613254801
7/10/2021 1:50,7/10/2021 1:56,IP Address,100,350,TRUE,7/10/2021 1:56,R_1MMPVsiZMIWfRZL,,,,,anonymous,EN,Yes,Chrome,91.0.4472.124,Windows NT 10.0,1366x768,Real,Fake,Fake,Fake,7,J9ezj6XGQNM3ZizBs7V4_w**,1944177996
7/10/2021 2:00,7/10/2021 2:02,IP Address,100,147,TRUE,7/10/2021 2:02,R_2vcrcHPVDVKCPXY,,,,,anonymous,EN,Yes,Chrome,91.0.4472.124,Windows NT 10.0,1366x768,Real,Fake,Fake,Fake,7,J9ezj6XGQNM9Ze37JmJTrQ**,1504197207
7/10/2021 2:02,7/10/2021 2:03,IP Address,100,86,TRUE,7/10/2021 2:03,R_2v2hWmBweAMDoJJ,,,,,anonymous,EN,Yes,Chrome,91.0.4472.124,Windows NT 10.0,1280x1024,Real,Real,Real,Real,7,J9ezj6XGQNPkBYRwAUVD9g**,1800061084
7/10/2021 2:33,7/10/2021 2:39,IP Address,100,315,TRUE,7/10/2021 2:39,R_2QueSt4UqdqxrN6,,,,,anonymous,EN,Yes,Edge,91.0.864.64,Windows NT 10.0,1920x1080,Real,Fake,Fake,Real,7,J9ezj6XGQNOsBcTTmtsheQ**,1504136740
7/10/2021 2:38,7/10/2021 2:39,IP Address,100,56,TRUE,7/10/2021 2:39,R_yDYJRfCfmrGtCPD,,,,,anonymous,EN,Yes,Chrome,91.0.4472.124,Windows NT 6.1,1280x720,Fake,Fake,Fake,Fake,7,J9ezj6XGQNOrN5P37yoe5A**,1596128834
7/10/2021 4:05,7/10/2021 4:22,IP Address,100,1021,TRUE,7/10/2021 4:22,R_1P8ic9eNWy0HItl,,,,,anonymous,EN,Yes,Edge,91.0.864.67,Windows NT 10.0,1600x900,Fake,Fake,Fake,Fake,7,J9ezj6XGQNMgEEGbISFfmw**,1228275309
7/10/2021 4:50,7/10/2021 4:57,IP Address,100,415,TRUE,7/10/2021 4:57,R_3khRyqkON4y47Oy,,,,,anonymous,EN,Yes,Chrome,91.0.4472.123,Windows NT 6.1,1024x820,Fake,Fake,Fake,Fake,7,J9ezj6XGQNPAS45hGtzBmw**,1517568451
7/10/2021 5:04,7/10/2021 5:05,IP Address,100,63,TRUE,7/10/2021 5:05,R_2Yn5kp61lV4zr8M,,,,,anonymous,EN,Yes,Firefox,89,Windows NT 10.0,1366x768,Fake,Real,Fake,Fake,7,J9ezj6XGQNN2Jaokhu_YLw**,1502294076
7/10/2021 5:18,7/10/2021 5:23,IP Address,100,305,TRUE,7/10/2021 5:23,R_3PSO7yC6oAkKcwZ,,,,,anonymous,EN,Yes,Chrome,91.0.4472.114,Windows NT 10.0,1280x800,Real,Fake,Fake,Real,7,J9ezj6XGQNPZnVUx-cJxyw**,1938950848
7/10/2021 5:39,7/10/2021 5:42,IP Address,100,177,TRUE,7/10/2021 5:42,R_3L5927PZKuaeKKg,,,,,anonymous,EN,Yes,Edge,91.0.864.67,Windows NT 6.3,1093x615,Fake,Fake,Fake,Fake,7,J9ezj6XGQNPmwbWE6OEPUA**,1537058756
7/10/2021 5:56,7/10/2021 5:59,IP Address,100,175,TRUE,7/10/2021 5:59,R_1Cd7zOVQkL6WkcO,,,,,anonymous,EN,Yes,Firefox,89,Windows NT 10.0,1280x800,Real,Fake,Real,Fake,7,J9ezj6XGQNPfM7qfnJTl2Q**,1917815939
7/10/2021 6:10,7/10/2021 6:13,IP Address,100,229,TRUE,7/10/2021 6:13,R_ZlCggXTr7tgvnXz,,,,,anonymous,EN,Yes,Chrome,91.0.4472.114,Macintosh,1440x900,Fake,Fake,Fake,Fake,7,J9ezj6XGQNNbO6DjKsvglw**,1554700155
7/10/2021 6:14,7/10/2021 6:20,IP Address,100,403,TRUE,7/10/2021 6:20,R_2dvhNba1itgw5l4,,,,,anonymous,EN,Yes,Chrome,91.0.4472.114,Windows NT 10.0,1536x864,Real,Fake,Fake,Fake,7,J9ezj6XGQNOhG8gBMfACtQ**,1229154163
7/10/2021 6:20,7/10/2021 6:21,IP Address,100,104,TRUE,7/10/2021 6:21,R_2YV7y1ln49fnyGF,,,,,anonymous,EN,Yes,Chrome,91.0.4472.124,Windows NT 10.0,1366x768,Real,Real,Real,Real,7,J9ezj6XGQNN8PRIU4E6YKA**,1964356995
7/10/2021 6:58,7/10/2021 7:00,IP Address,100,169,TRUE,7/10/2021 7:00,R_32UUIVj5kMTkr6j,,,,,anonymous,EN,Yes,Chrome,91.0.4472.124,Windows NT 10.0,1920x1080,Fake,Fake,Fake,Fake,7,J9ezj6XGQNMF9_TztbJp-g**,1576980664
7/10/2021 7:10,7/10/2021 7:11,IP Address,100,34,TRUE,7/10/2021 7:11,R_3mdA6i7EK29gBat,,,,,anonymous,EN,Yes,Chrome,91.0.4472.124,Windows NT 10.0,600x1252,Real,Real,Real,Real,7,J9ezj6XGQNM_q0Blvn0j9g**,1942751187
7/10/2021 7:25,7/10/2021 7:27,IP Address,100,152,TRUE,7/10/2021 7:27,R_XLERwAvJ8NL1xjb,,,,,anonymous,EN,Yes,Edge,91.0.864.67,Windows NT 10.0,1536x864,Fake,Fake,Fake,Real,7,J9ezj6XGQNOEYLrAOoKogw**,1959662620
7/10/2021 7:41,7/10/2021 7:43,IP Address,100,127,TRUE,7/10/2021 7:43,R_2Qn5OMsV0KTnGL3,,,,,anonymous,EN,Yes,Chrome,91.0.4472.124,Windows NT 10.0,1024x768,Real,Fake,Fake,Real,7,J9ezj6XGQNMlN12Ft7w1Ng**,1838394776
7/9/2021 8:26,7/9/2021 8:26,IP Address,33,34,FALSE,7/10/2021 8:26,R_3DbA0QSQBiU6AXp,,,,,anonymous,EN,Yes,Chrome,91.0.4472.124,Windows NT 10.0,1366x768,,,,,,vRW8bp6ZNeN68Cx7TGreCw**,SteveTest9
7/9/2021 8:23,7/9/2021 8:26,Spam,33,177,FALSE,7/10/2021 8:26,R_2qqv0ShjPk6u0Dd,,,,,anonymous,EN,Yes,Chrome,91.0.4472.124,Windows NT 10.0,1366x768,,,,,,vRW8bp6ZNeN68Cx7TGreCw**,SWTest9
7/10/2021 8:24,7/10/2021 8:28,IP Address,100,219,TRUE,7/10/2021 8:28,R_27aoiNSWpZAcluz,,,,,anonymous,EN,Yes,Safari,11.1.2,Macintosh,1920x1080,Fake,Fake,Fake,Fake,7,J9ezj6XGQNOzb59A_I4CgA**,1229183920
7/9/2021 8:19,7/9/2021 8:31,IP Address,17,664,FALSE,7/10/2021 8:31,R_1MYwOpecm5MnLBn,,,,,anonymous,EN,Yes,,,,,,,,,,vRW8bp6ZNeN68Cx7TGreCw**,SWTest9
7/9/2021 8:26,7/9/2021 8:31,Spam,17,242,FALSE,7/10/2021 8:31,R_1kM76xvACV46ZtQ,,,,,anonymous,EN,Yes,,,,,,,,,,vRW8bp6ZNeN68Cx7TGreCw**,SWTest9
7/10/2021 8:29,7/10/2021 8:31,IP Address,100,106,TRUE,7/10/2021 8:31,R_6W2x2lEYq5tzFtL,,,,,anonymous,EN,Yes,Chrome,91.0.4472.120,Android 9,600x960,Real,Real,Fake,Fake,7,J9ezj6XGQNOqY_VeRu4oKA**,1937777454
7/10/2021 8:34,7/10/2021 8:35,IP Address,100,70,TRUE,7/10/2021 8:35,R_bwQZM6T2piDbBnP,,,,,anonymous,EN,Yes,Chrome,91.0.4472.124,Windows NT 10.0,1366x768,Real,Real,Real,Real,7,J9ezj6XGQNOfwLttFBK-Sg**,1950337983
7/10/2021 8:44,7/10/2021 8:45,IP Address,100,67,TRUE,7/10/2021 8:45,R_3iRqMRMgBn7ZIIk,,,,,anonymous,EN,Yes,Chrome,91.0.4472.124,Windows NT 10.0,600x1220,Real,Real,Real,Fake,7,J9ezj6XGQNM9t-x92RXgsw**,1924207507
7/10/2021 8:45,7/10/2021 8:50,IP Address,100,299,TRUE,7/10/2021 8:50,R_3n778psNRuAblMS,,,,,anonymous,EN,Yes,Chrome,91.0.4472.124,Windows NT 10.0,1920x1080,Fake,Fake,Fake,Real,7,J9ezj6XGQNOLdK3CvFRjkg**,1415777858
7/10/2021 9:06,7/10/2021 9:07,IP Address,100,51,TRUE,7/10/2021 9:07,R_3nB4YzYl6uRerHA,,,,,anonymous,EN,Yes,Chrome,91.0.4472.124,Windows NT 10.0,1366x768,Real,Real,Real,Real,7,J9ezj6XGQNOaHwydyofGLg**,1966538939
7/9/2021 9:50,7/9/2021 9:52,IP Address,17,65,FALSE,7/10/2021 9:52,R_2VkALUEW9HgWw8C,,,,,anonymous,EN,Yes,,,,,,,,,,J9ezj6XGQNNlTjTCy0rQFQ**,1967823531
7/9/2021 9:53,7/9/2021 9:53,IP Address,17,39,FALSE,7/10/2021 9:53,R_1gSJD7Rdbe3ZsE9,,,,,anonymous,EN,Yes,,,,,,,,,,J9ezj6XGQNP2tB84n8ltNw**,1504898267
7/9/2021 9:54,7/9/2021 9:55,IP Address,42,100,FALSE,7/10/2021 9:55,R_TbjZnZlpI7p3uRb,,,,,anonymous,EN,Yes,Safari,14.1.1,Macintosh,1024x1366,,,,,,J9ezj6XGQNPLifor3GKLfg**,1502505375
7/9/2021 9:55,7/9/2021 9:57,IP Address,17,105,FALSE,7/10/2021 9:57,R_1dgJpqnfClK9NzT,,,,,anonymous,EN,Yes,,,,,,,,,,J9ezj6XGQNNYqHOEIViNzg**,1746326301
7/9/2021 10:00,7/9/2021 10:01,IP Address,17,50,FALSE,7/10/2021 10:01,R_yvV1WFlxFNVTkjf,,,,,anonymous,EN,Yes,,,,,,,,,,J9ezj6XGQNMcB1B6loL5Og**,1952947248
7/9/2021 10:09,7/9/2021 10:12,IP Address,92,157,FALSE,7/10/2021 10:12,R_T8lkCl0cg3h5LBT,,,,,anonymous,EN,Yes,Firefox,89,Windows NT 10.0,1366x768,Real,Fake,Real,Real,7,J9ezj6XGQNOu9cpTYfKomg**,1698518650
7/9/2021 10:17,7/9/2021 10:18,IP Address,17,42,FALSE,7/10/2021 10:18,R_2dSk5AlmNnMnnyc,,,,,anonymous,EN,Yes,Edge,91.0.864.64,Windows NT 6.1,1280x1024,,,,,,J9ezj6XGQNMM4DVaBaik3g**,1504540257
7/10/2021 10:17,7/10/2021 10:21,IP Address,100,223,TRUE,7/10/2021 10:21,R_1lrWEH1dOKLaOH0,,,,,anonymous,EN,Yes,Edge,91.0.864.64,Windows NT 10.0,1280x1024,Real,Fake,Fake,Fake,7,J9ezj6XGQNNBHWRur0nrFg**,1398955215
7/9/2021 10:21,7/9/2021 10:22,IP Address,17,18,FALSE,7/10/2021 10:22,R_D8i6QlBGvZU7eo1,,,,,anonymous,EN,Yes,,,,,,,,,,J9ezj6XGQNONZeA91VvDiw**,1503523439
7/9/2021 10:39,7/9/2021 10:39,IP Address,17,18,FALSE,7/10/2021 10:39,R_2YzgBNhhIPN1DEq,,,,,anonymous,EN,Yes,,,,,,,,,,J9ezj6XGQNMEoFlvADm1ng**,1502112670
7/9/2021 10:40,7/9/2021 10:40,IP Address,17,10,FALSE,7/10/2021 10:40,R_1pW1LQQHuc2moU9,,,,,anonymous,EN,Yes,,,,,,,,,,J9ezj6XGQNMdswN2xQo2LQ**,1503524086
7/9/2021 10:45,7/9/2021 10:45,IP Address,17,6,FALSE,7/10/2021 10:45,R_1BRFLSNfDh8bB6R,,,,,anonymous,EN,Yes,,,,,,,,,,J9ezj6XGQNO8WUgr1OSzUg**,1502178629
7/9/2021 10:44,7/9/2021 10:45,IP Address,17,73,FALSE,7/10/2021 10:45,R_0DO1NGxN5yxhwwF,,,,,anonymous,EN,Yes,,,,,,,,,,J9ezj6XGQNNlFw9iZZrZIg**,1461225058
7/9/2021 10:45,7/9/2021 10:55,IP Address,17,601,FALSE,7/10/2021 10:55,R_2zbAO6Oi9QhcsSK,,,,,anonymous,EN,Yes,,,,,,,,,,J9ezj6XGQNNtjSnjGLgDiA**,1503900247
7/9/2021 10:54,7/9/2021 10:55,IP Address,17,55,FALSE,7/10/2021 10:55,R_VW4Y0P6HTyFnLVf,,,,,anonymous,EN,Yes,,,,,,,,,,J9ezj6XGQNP4J1RPLR9wlA**,1503674602
7/9/2021 11:11,7/9/2021 11:12,IP Address,17,32,FALSE,7/10/2021 11:12,R_3drJNyA7uO7I6eB,,,,,anonymous,EN,Yes,,,,,,,,,,J9ezj6XGQNOj9YnZeMQUag**,1927412098
7/9/2021 11:21,7/9/2021 11:23,IP Address,17,81,FALSE,7/10/2021 11:23,R_38fUDVl7WiGOxgZ,,,,,anonymous,EN,Yes,,,,,,,,,,J9ezj6XGQNM-u-Yb-ppEBw**,1625300877
7/9/2021 11:10,7/9/2021 11:23,IP Address,17,798,FALSE,7/10/2021 11:23,R_3wJNXFNIiB3mEuJ,,,,,anonymous,EN,Yes,,,,,,,,,,J9ezj6XGQNOo8hP5_JVxtg**,1576724598
7/9/2021 11:32,7/9/2021 11:33,IP Address,17,45,FALSE,7/10/2021 11:33,R_3lYRb7OG2QHRlSC,,,,,anonymous,EN,Yes,,,,,,,,,,J9ezj6XGQNPfEriWtiP6Sw**,1868895721
7/9/2021 11:33,7/9/2021 11:33,IP Address,17,36,FALSE,7/10/2021 11:33,R_1LASrGq1lkOoAMg,,,,,anonymous,EN,Yes,,,,,,,,,,J9ezj6XGQNNwK1OH7CG5LA**,1504272684
7/9/2021 11:32,7/9/2021 11:34,IP Address,17,91,FALSE,7/10/2021 11:34,R_3kuMrxEUf6kMUQA,,,,,anonymous,EN,Yes,Firefox,89,Windows NT 10.0,1366x768,,,,,,J9ezj6XGQNNx05gBfUDJQQ**,1952528127
7/9/2021 11:36,7/9/2021 11:38,IP Address,17,116,FALSE,7/10/2021 11:38,R_1CxbhGh5pjvGv95,,,,,anonymous,EN,Yes,,,,,,,,,,J9ezj6XGQNPVxbr4T4KORA**,1500890687
7/10/2021 11:41,7/10/2021 11:43,IP Address,100,126,TRUE,7/10/2021 11:43,R_QcxfY13rSWjfbnX,,,,,anonymous,EN,Yes,Edge,91.0.864.67,Windows NT 10.0,1920x1080,Real,Fake,Real,Fake,4,J9ezj6XGQNOp_EGgZtT_Rg**,1505285374
7/9/2021 11:52,7/9/2021 11:52,IP Address,17,23,FALSE,7/10/2021 11:52,R_3JafIlZyfKnzeSb,,,,,anonymous,EN,Yes,,,,,,,,,,J9ezj6XGQNM8ezGqmyTUfA**,1229400438
7/9/2021 11:53,7/9/2021 11:53,IP Address,17,28,FALSE,7/10/2021 11:53,R_eS6OQc7ymA6BVm1,,,,,anonymous,EN,Yes,,,,,,,,,,J9ezj6XGQNMAk5UU0DzYSA**,1504235624
7/9/2021 11:58,7/9/2021 11:59,IP Address,17,34,FALSE,7/10/2021 11:59,R_2axgXJL2iPZUupq,,,,,anonymous,EN,Yes,,,,,,,,,,J9ezj6XGQNNKee9KhZk8gw**,1981706046
7/9/2021 12:03,7/9/2021 12:03,IP Address,17,23,FALSE,7/10/2021 12:03,R_6zNiJAdhFz6FhYJ,,,,,anonymous,EN,Yes,,,,,,,,,,J9ezj6XGQNOzfi87KURaVA**,1594847306
7/9/2021 12:17,7/9/2021 12:17,IP Address,17,8,FALSE,7/10/2021 12:17,R_DH40fcNCOxRBnDr,,,,,anonymous,EN,Yes,,,,,,,,,,J9ezj6XGQNN7li_E1cd2vA**,1415831389
7/10/2021 12:11,7/10/2021 12:18,IP Address,100,386,TRUE,7/10/2021 12:18,R_3gXUHDnm2gC7Pp3,,,,,anonymous,EN,Yes,Firefox,89,Windows NT 10.0,1366x768,Real,Fake,Real,Real,7,J9ezj6XGQNOF4_ajjJN2ug**,1953610219
7/10/2021 12:28,7/10/2021 12:29,IP Address,100,63,TRUE,7/10/2021 12:29,R_BG7gqU0t6pYhTXP,,,,,anonymous,EN,Yes,Safari,14.0.1,Macintosh,820x1180,Fake,Fake,Fake,Fake,7,J9ezj6XGQNO4gH0gE96SwQ**,1504704182
7/9/2021 12:29,7/9/2021 12:30,IP Address,17,31,FALSE,7/10/2021 12:30,R_cHY7nN0kYVLVw7T,,,,,anonymous,EN,Yes,Chrome,86.0.4240.198,Android 7.1.1,800x1280,,,,,,J9ezj6XGQNO48wcnovPrYQ**,1450520456
7/9/2021 12:32,7/9/2021 12:33,IP Address,17,45,FALSE,7/10/2021 12:33,R_xr75T5Pwc3yrhSN,,,,,anonymous,EN,Yes,,,,,,,,,,J9ezj6XGQNPx8iVJN6EDYw**,1692471851
7/9/2021 12:34,7/9/2021 12:35,IP Address,17,46,FALSE,7/10/2021 12:35,R_3LcIEHO7kNQ2D1Q,,,,,anonymous,EN,Yes,,,,,,,,,,J9ezj6XGQNPFALZ726xCeA**,1457333015
7/9/2021 12:26,7/9/2021 12:36,IP Address,17,628,FALSE,7/10/2021 12:36,R_3I3lGW0Gt07zv0n,,,,,anonymous,EN,Yes,,,,,,,,,,J9ezj6XGQNOmJr3oJ27hJA**,1369131129
7/10/2021 12:44,7/10/2021 12:44,IP Address,100,35,TRUE,7/10/2021 12:44,R_3HBMT8AXl5NbcdK,,,,,anonymous,EN,Yes,Edge,91.0.864.67,Windows NT 10.0,1366x768,Fake,Fake,Fake,Fake,7,J9ezj6XGQNMFfItRFdtTwQ**,1502274313
7/9/2021 12:45,7/9/2021 12:47,IP Address,17,160,FALSE,7/10/2021 12:47,R_3kntbJWJyV6xlyF,,,,,anonymous,EN,Yes,,,,,,,,,,J9ezj6XGQNPlTwRVscoTzQ**,1921327982
7/10/2021 12:49,7/10/2021 12:50,IP Address,100,39,TRUE,7/10/2021 12:50,R_2ScuaVgRnfsdByu,,,,,anonymous,EN,Yes,Chrome,91.0.4472.114,Macintosh,1440x900,Real,Fake,Fake,Fake,7,J9ezj6XGQNOCiWiHkOi6sg**,1596102474
7/9/2021 12:57,7/9/2021 12:57,IP Address,58,41,FALSE,7/10/2021 12:57,R_3MhTxO60KfFQyzk,,,,,anonymous,EN,Yes,Chrome,91.0.4472.124,Windows NT 10.0,1366x768,Fake,,,,,J9ezj6XGQNN1kq96dA2hpw**,1971676865
7/9/2021 12:58,7/9/2021 12:59,IP Address,17,71,FALSE,7/10/2021 12:59,R_8v8PqijZoTKgYuZ,,,,,anonymous,EN,Yes,,,,,,,,,,J9ezj6XGQNOXqNFV5s4oBQ**,1208748500
7/10/2021 13:02,7/10/2021 13:05,IP Address,100,133,TRUE,7/10/2021 13:05,R_ZkkNxcQvPphZdcd,,,,,anonymous,EN,Yes,Chrome,91.0.4472.124,Windows NT 10.0,1536x864,Real,Real,Real,Real,7,J9ezj6XGQNNhbq-kqrj7bA**,1973513310
7/9/2021 13:09,7/9/2021 13:09,IP Address,17,45,FALSE,7/10/2021 13:10,R_1DRKeA64BkUAYrS,,,,,anonymous,EN,Yes,,,,,,,,,,J9ezj6XGQNOF0Mca6zehOw**,1503878837
7/9/2021 13:23,7/9/2021 13:24,IP Address,17,40,FALSE,7/10/2021 13:24,R_21zzGBZrylFPAWm,,,,,anonymous,EN,Yes,,,,,,,,,,J9ezj6XGQNP8WWCaIVXP-g**,1079293291
7/9/2021 13:26,7/9/2021 13:28,IP Address,33,103,FALSE,7/10/2021 13:28,R_2EAK8CD2wvAnpcd,,,,,anonymous,EN,Yes,Edge,91.0.864.64,Windows NT 6.1,1366x768,,,,,,J9ezj6XGQNNtcg7vuZw_Hg**,1505820855
7/9/2021 13:37,7/9/2021 13:43,IP Address,17,335,FALSE,7/10/2021 13:43,R_2ipSAbgtsSQtsAN,,,,,anonymous,EN,Yes,,,,,,,,,,J9ezj6XGQNM4jTIr6ptGLw**,1500895808
7/10/2021 13:42,7/10/2021 13:43,IP Address,100,98,TRUE,7/10/2021 13:43,R_2wv5rIvDOnBAKAo,,,,,anonymous,EN,Yes,Chrome,91.0.4472.124,Windows NT 10.0,1366x768,Real,Real,Real,Real,7,J9ezj6XGQNO9FRg2hGEizQ**,1723889005
7/10/2021 13:50,7/10/2021 13:51,IP Address,100,68,TRUE,7/10/2021 13:51,R_3Eznua1r4qPOVf7,,,,,anonymous,EN,Yes,Firefox,89,Windows NT 10.0,1536x864,Real,Real,Real,Real,7,J9ezj6XGQNOVa6NP-NIhcw**,1935322762
7/9/2021 13:52,7/9/2021 13:53,IP Address,17,39,FALSE,7/10/2021 13:53,R_VPDBBIxWz6xzi93,,,,,anonymous,EN,Yes,,,,,,,,,,J9ezj6XGQNOllRNU3B0aaw**,1471351764
7/9/2021 14:22,7/9/2021 14:23,IP Address,17,70,FALSE,7/10/2021 14:23,R_r8Rkyp3OcsgNiG5,,,,,anonymous,EN,Yes,,,,,,,,,,J9ezj6XGQNOk3Bc-wtzxhg**,1213186004
7/9/2021 14:27,7/9/2021 14:27,IP Address,17,11,FALSE,7/10/2021 14:27,R_2qf3XvMiVsTp2Y1,,,,,anonymous,EN,Yes,,,,,,,,,,J9ezj6XGQNN67DNcFrm73Q**,1503914918
7/9/2021 14:33,7/9/2021 14:34,IP Address,17,70,FALSE,7/10/2021 14:34,R_cLWMpPz741p1Jwl,,,,,anonymous,EN,Yes,,,,,,,,,,J9ezj6XGQNOm6Ebc8Yf-PQ**,1504261465
7/10/2021 15:06,7/10/2021 15:14,IP Address,100,471,TRUE,7/10/2021 15:14,R_2V7sFoeFIJB16fn,,,,,anonymous,EN,Yes,Edge,91.0.864.67,Windows NT 10.0,1600x900,Real,Fake,Fake,Real,7,J9ezj6XGQNNCbcTgdoiukw**,1502054917
7/9/2021 15:27,7/9/2021 15:27,IP Address,17,32,FALSE,7/10/2021 15:27,R_1r7J7uXOKJbCivp,,,,,anonymous,EN,Yes,,,,,,,,,,J9ezj6XGQNMnI4-R13wkoA**,1503881724
7/9/2021 15:34,7/9/2021 15:38,IP Address,50,248,FALSE,7/10/2021 15:38,R_2aIyNaqh5olOsM6,,,,,anonymous,EN,Yes,Chrome,99.0.3538.77,Macintosh,1366x768,,,,,,J9ezj6XGQNMUuy4xoIz-5A**,1947158423
7/9/2021 16:05,7/9/2021 16:05,IP Address,17,15,FALSE,7/10/2021 16:05,R_25QltWH9EC1pvjK,,,,,anonymous,EN,Yes,,,,,,,,,,J9ezj6XGQNOKIINAx4yvUQ**,1502948751
7/9/2021 16:05,7/9/2021 16:05,IP Address,17,14,FALSE,7/10/2021 16:05,R_1i806WhA41mqWBe,,,,,anonymous,EN,Yes,,,,,,,,,,J9ezj6XGQNNBHOPmj1gdYQ**,1742744217
7/9/2021 17:08,7/9/2021 17:10,IP Address,17,102,FALSE,7/10/2021 17:10,R_20TcZmFM5NoKGfk,,,,,anonymous,EN,Yes,,,,,,,,,,J9ezj6XGQNNJl-SYum47fw**,1978792374
7/10/2021 17:09,7/10/2021 17:14,IP Address,100,283,TRUE,7/10/2021 17:14,R_3iVDChWOHJf4zmp,,,,,anonymous,EN,Yes,Chrome,91.0.4472.124,Windows NT 6.1,1093x615,Real,Fake,Fake,Real,7,J9ezj6XGQNOVw1tJoOK5cg**,1502064149
7/9/2021 18:09,7/9/2021 18:09,IP Address,17,21,FALSE,7/10/2021 18:09,R_D8IDVnXS3q8s0dH,,,,,anonymous,EN,Yes,,,,,,,,,,J9ezj6XGQNN_ptLqR6N2Kw**,1504066264
7/10/2021 18:16,7/10/2021 18:18,IP Address,100,73,TRUE,7/10/2021 18:18,R_C1v6V0fYrC5eSYN,,,,,anonymous,EN,Yes,Chrome,91.0.4472.124,Windows NT 10.0,1536x864,Real,Fake,Fake,Fake,7,J9ezj6XGQNPYR3JWNJaT1g**,1502971657
7/9/2021 15:00,7/9/2021 18:26,IP Address,42,12351,FALSE,7/10/2021 18:26,R_wTSkxcyR1TziQlb,,,,,anonymous,EN,Yes,Edge,91.0.864.64,Windows NT 10.0,1366x768,,,,,,J9ezj6XGQNPOX9JIDH_DDA**,1502464708
7/9/2021 18:39,7/9/2021 18:40,IP Address,17,18,FALSE,7/10/2021 18:40,R_1DOaEEZnq20bpb7,,,,,anonymous,EN,Yes,,,,,,,,,,J9ezj6XGQNNihiRjQpZNeg**,1501341191
