StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,DistributionChannel,UserLanguage,Consent,PID,Meta_Browser,Meta_Version,Meta_Operating System,Meta_Resolution,ImportantInformation,AmazonPayment,AmazonDelay,RedCross,Disability,ssa_optout,replacementCard,annualReminderKLEW,lt_medicare,sms_disability,lt_suspension,sms_redcross,Previously_Targeted,Lost_Money,Amount_Lost,attentionCheck,surveyArm
5/20/2021 7:00,5/20/2021 7:02,IP Address,17,117,FALSE,5/21/2021 7:02,R_6lfRo1qUqhaA3iF,,anonymous,EN,Yes,59c843b646f72100019067ce,Chrome,90.0.4430.212,Windows NT 10.0,1366x768,,,,,,,,,,,,,,,,,notSet
5/20/2021 7:00,5/20/2021 7:10,IP Address,100,592,TRUE,5/20/2021 7:10,R_1Is0yYIzIshn4CM,,anonymous,EN,Yes,5fb3ee1e63363a000b7038cb,Chrome,90.0.4430.212,Windows NT 10.0,1600x900,Real,Real,Real,Real,Fake,Real,Fake,Real,Fake,Fake,Fake,Real,Someone claiming to be from another government agency (but wasn't),No,,7,notSet
5/20/2021 7:01,5/20/2021 7:09,IP Address,100,500,TRUE,5/20/2021 7:09,R_3P5FOQDRmdoj6JX,,anonymous,EN,Yes,5f4a4da1575d605c43bef871,Chrome,90.0.4430.212,Windows NT 10.0,1600x900,Real,Real,Fake,Real,Fake,Fake,Real,Fake,Fake,Fake,Fake,Fake,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone selling fraudulent goods or services",No,,7,notSet
5/20/2021 7:01,5/20/2021 7:06,IP Address,100,301,TRUE,5/20/2021 7:06,R_ahNhPpnwaUlMeJ3,,anonymous,EN,Yes,5dd3eaabfef7c23d3f95d252,Opera,76.0.4017.123,Windows NT 10.0,1536x864,Real,Real,Real,Real,Real,Real,Real,Fake,Fake,Fake,Fake,Fake,Someone selling fraudulent goods or services,No,,7,notSet
5/20/2021 7:02,5/20/2021 7:08,IP Address,100,370,TRUE,5/20/2021 7:08,R_1rI08dBsaGeYKtw,,anonymous,EN,Yes,5f29c35127bcc61497b0b1ac,Edge,90.0.818.62,Windows NT 10.0,1920x1080,Fake,Real,Real,Real,Fake,Real,Real,Fake,Fake,Fake,Fake,Fake,"Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,7,notSet
5/20/2021 7:02,5/20/2021 7:10,IP Address,100,440,TRUE,5/20/2021 7:10,R_1EZFdBN2tRr0Msc,,anonymous,EN,Yes,6017c8f02b36e532ff07b1f2,Chrome,86.0.4240.185,Linux x86_64,360x740,Real,Fake,Real,Fake,Fake,Fake,Real,Fake,Real,Fake,Fake,Real,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from",No,,7,notSet
5/20/2021 7:06,5/20/2021 7:27,IP Address,100,1264,TRUE,5/20/2021 7:27,R_saQLdN0XSsxJyjD,,anonymous,EN,Yes,5fa941f4897b8d0670476392,Chrome,90.0.4430.212,Windows NT 10.0,1164x655,Real,Fake,Real,Real,Fake,Real,Real,Fake,Fake,Fake,Fake,Fake,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Other",No,,7,notSet
5/20/2021 7:07,5/20/2021 7:10,IP Address,17,165,FALSE,5/21/2021 7:10,R_1dKP2YVIuOeLWt4,,anonymous,EN,Yes,6063424eb8b117b6f0d69902,Chrome,88.0.4324.152,Linux x86_64,360x720,,,,,,,,,,,,,,,,,notSet
5/20/2021 7:07,5/20/2021 7:19,IP Address,100,702,TRUE,5/20/2021 7:19,R_1K9J0pnzTIdvDZR,,anonymous,EN,Yes,5ec764942256df19e155432c,Chrome,90.0.4430.212,Windows NT 10.0,1366x768,Real,Fake,Real,Fake,Fake,Real,Real,Fake,Fake,Fake,Real,Fake,Other,No,,7,notSet
5/20/2021 7:08,5/20/2021 7:38,IP Address,100,1806,TRUE,5/20/2021 7:38,R_3MuGYeO65RmjqBT,,anonymous,EN,Yes,5c22f28d70d93a0001201738,Chrome,90.0.4430.212,Windows NT 10.0,1920x1080,Real,Real,Real,Fake,Fake,Fake,Real,Fake,Fake,Fake,Fake,Fake,"Someone claiming to be from your company (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from",No,,7,notSet
5/20/2021 7:08,5/20/2021 7:15,IP Address,100,392,TRUE,5/20/2021 7:15,R_1ohiSP456pVD99g,,anonymous,EN,Yes,5dd2c24718beb62c404d5099,Safari,14.0.3,Macintosh,834x1112,Fake,Fake,Real,Real,Fake,Real,Fake,Real,Fake,Fake,Fake,Real,"Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,7,notSet
5/20/2021 7:08,5/20/2021 7:16,IP Address,100,465,TRUE,5/20/2021 7:16,R_2zPcPJweuyPdE4j,,anonymous,EN,Yes,5efd12bb12f04114e442283c,Chrome,90.0.4430.212,Windows NT 10.0,1920x1080,Real,Real,Real,Real,Fake,Real,Fake,Real,Real,Fake,Real,Real,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from",No,,7,notSet
5/20/2021 7:09,5/20/2021 7:18,IP Address,100,535,TRUE,5/20/2021 7:18,R_1eLYpZqzVYmAvzI,,anonymous,EN,Yes,5fd0ed3ee993330172b0b97a,Chrome,90.0.4430.212,Windows NT 6.1,1600x900,Real,Fake,Real,Real,Fake,Real,Real,Real,Fake,Fake,Fake,Fake,"Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from",No,,7,notSet
5/20/2021 7:09,5/20/2021 7:22,IP Address,100,797,TRUE,5/20/2021 7:22,R_3qmyOdCvxoy81TM,,anonymous,EN,Yes,5995be89f9db7d0001895993,Firefox,88,Macintosh,1440x900,Fake,Fake,Real,Fake,Fake,Fake,Real,Fake,Real,Fake,Fake,Real,Someone otherwise claiming to be from an organization or group they weren't really from,No,,7,notSet
5/20/2021 7:10,5/20/2021 7:10,Spam,17,12,FALSE,5/21/2021 7:10,R_1oF6k7f0WU9EBMq,,anonymous,EN,Yes,6063424eb8b117b6f0d69902,Chrome,88.0.4324.152,Linux x86_64,360x720,,,,,,,,,,,,,,,,,notSet
5/20/2021 7:10,5/20/2021 7:21,IP Address,100,626,TRUE,5/20/2021 7:21,R_1WX3dEuwAjCExhf,,anonymous,EN,Yes,5f9baf2e26cf343df95762e8,Chrome,88.0.4324.181,Linux x86_64,491x1091,Fake,Real,Real,Fake,Real,Real,Fake,Fake,Fake,Fake,Fake,Fake,Someone selling fraudulent goods or services,No,,7,notSet
5/20/2021 7:10,5/20/2021 7:14,IP Address,100,215,TRUE,5/20/2021 7:14,R_27Uc4PDFvsv3hMu,,anonymous,EN,Yes,60671e240211eef689e40920,Chrome,331.0.0.236,Linux x86_64,360x740,Real,Fake,Real,Fake,Fake,Real,Real,Fake,Real,Fake,Fake,Real,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",Yes,5000,7,notSet
5/20/2021 7:11,5/20/2021 7:19,IP Address,52,486,FALSE,5/21/2021 7:19,R_21tt8lIXQlyIPbg,,anonymous,EN,Yes,5bd7971b0aac450001f951aa,Chrome,83.0.4103.119,CrOS x86_64 13020.87.0,1366x768,Real,Fake,Real,Fake,Fake,Fake,Fake,,,,,,,,,,notSet
5/20/2021 7:11,5/20/2021 7:15,IP Address,100,268,TRUE,5/20/2021 7:15,R_3plPYjRirP8vT87,,anonymous,EN,Yes,5cd6c1197b871a0001b13589,Chrome,90.0.4430.212,Windows NT 10.0,1440x900,Real,Fake,Fake,Real,Fake,Fake,Real,Fake,Fake,Fake,Fake,Fake,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from",No,,7,notSet
5/20/2021 7:11,5/20/2021 7:20,IP Address,100,540,TRUE,5/20/2021 7:20,R_20NcxUWiMn7FWJ0,,anonymous,EN,Yes,5cda0f40fbe78a00192192a3,Chrome,90.0.4430.218,CrOS x86_64 13816.82.0,1536x864,Real,Fake,Real,Real,Fake,Real,Fake,Real,Fake,Fake,Fake,Real,,,,7,notSet
5/20/2021 7:11,5/20/2021 7:18,IP Address,100,402,TRUE,5/20/2021 7:18,R_1P7cLFM3zivZNGK,,anonymous,EN,Yes,5f15ba922eed6a21fe83e78a,Firefox,88,Macintosh,1440x900,Fake,Fake,Real,Real,Fake,Fake,Fake,Fake,Fake,Fake,Fake,Real,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,7,notSet
5/20/2021 7:12,5/20/2021 7:16,IP Address,100,223,TRUE,5/20/2021 7:16,R_6lOAyIkjZAm0EG5,,anonymous,EN,Yes,609458c286e8ca08fc0e705c,Chrome,90.0.4430.212,Windows NT 10.0,1440x900,Real,Real,Real,Real,Fake,Fake,Real,Real,Real,Fake,Real,Real,"Someone claiming to be from the IRS (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from",No,,7,notSet
5/20/2021 7:16,5/20/2021 7:24,IP Address,100,471,TRUE,5/20/2021 7:24,R_9LBzKnjk2bkeQMh,,anonymous,EN,Yes,59d75f1b8fd07a0001841feb,Chrome,90.0.4430.212,Windows NT 10.0,1440x900,Fake,Fake,Real,Fake,Fake,Real,Fake,Fake,Real,Fake,Fake,Real,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,7,notSet
5/20/2021 7:16,5/20/2021 7:19,IP Address,100,200,TRUE,5/20/2021 7:19,R_21HRsnfziuyjenF,,anonymous,EN,Yes,5f45beae060bdc1f49704285,Chrome,90.0.4430.212,Windows NT 10.0,1920x1080,Fake,Real,Real,Real,Fake,Real,Real,Fake,Real,Fake,Fake,Real,"Someone otherwise claiming to be from an organization or group they weren't really from,Other",No,,7,notSet
5/20/2021 7:16,5/20/2021 7:19,IP Address,100,167,TRUE,5/20/2021 7:19,R_216Ss0z3Vl3of1J,,anonymous,EN,Yes,5c3a865019ceb400010c914a,Chrome,90.0.4430.212,Windows NT 10.0,1280x720,Fake,Fake,Real,Fake,Fake,Fake,Real,Fake,Real,Fake,Fake,Fake,"Someone claiming to be from the IRS (but wasn't),Someone selling fraudulent goods or services",No,,7,notSet
5/20/2021 7:16,5/20/2021 7:18,IP Address,17,146,FALSE,5/21/2021 7:18,R_vo9eWIRm45d56Ct,,anonymous,EN,Yes,6063424eb8b117b6f0d69902,Chrome,90.0.4430.212,Windows NT 10.0,1366x768,,,,,,,,,,,,,,,,,notSet
5/20/2021 7:17,5/20/2021 7:26,IP Address,100,540,TRUE,5/20/2021 7:26,R_31NwT5mmNNt1XJi,,anonymous,EN,Yes,5e801ffa2b3c3870ecdf7865,Chrome,90.0.4430.212,Linux x86_64,1480x832,Real,Fake,Real,Fake,Fake,Fake,Real,Fake,Fake,Fake,Fake,Fake,Someone claiming to be from the IRS (but wasn't),No,,7,notSet
5/20/2021 7:18,5/20/2021 7:28,IP Address,100,606,TRUE,5/20/2021 7:28,R_1BQJDkeyEenaOKJ,,anonymous,EN,Yes,55abb1a5fdf99b501fab62e3,Chrome,90.0.4430.212,Windows NT 10.0,1536x864,Real,Fake,Real,Fake,Fake,Fake,Real,Fake,Real,Fake,Fake,Fake,Someone selling fraudulent goods or services,No,,7,notSet
5/20/2021 7:18,5/20/2021 7:23,IP Address,35,257,FALSE,5/21/2021 7:23,R_2zVoIEqpakvax0E,,anonymous,EN,Yes,6063424eb8b117b6f0d69902,Chrome,90.0.4430.212,Windows NT 10.0,1366x768,Fake,Fake,Fake,,,,,,,,,,,,,,notSet
5/20/2021 7:19,5/20/2021 7:32,IP Address,100,806,TRUE,5/20/2021 7:32,R_1eIrML6sSg2efKP,,anonymous,EN,Yes,5e3d679eaa341501c1a5a90b,Chrome,90.0.4430.212,Windows NT 10.0,1920x1080,Real,Real,Real,Real,Fake,Real,Fake,Real,Fake,Fake,Fake,Fake,Someone claiming to be from the IRS (but wasn't),No,,7,notSet
5/20/2021 7:19,5/20/2021 7:27,IP Address,100,524,TRUE,5/20/2021 7:27,R_b47gZ2jiARuUw1P,,anonymous,EN,Yes,5bd7971b0aac450001f951aa,Chrome,83.0.4103.119,CrOS x86_64 13020.87.0,1366x768,Real,Real,Real,Fake,Fake,Fake,Real,Real,Fake,Fake,Fake,Real,Someone claiming to be from the IRS (but wasn't),No,,7,notSet
5/20/2021 7:20,5/20/2021 7:22,IP Address,100,121,TRUE,5/20/2021 7:22,R_3gN3qx32e8nn0Ed,,anonymous,EN,Yes,5c1942e200849900010afdcd,Chrome,90.0.4430.212,Windows NT 10.0,1920x1080,Fake,Real,Real,Fake,Fake,Real,Fake,Fake,Fake,Fake,Fake,Fake,"Someone claiming to be from the Social Security Administration (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,7,notSet
5/20/2021 7:20,5/20/2021 7:32,IP Address,100,746,TRUE,5/20/2021 7:32,R_1HidWcW4qJIaPdm,,anonymous,EN,Yes,60467aad42558a04b49419f1,Chrome,90.0.4430.212,Windows NT 10.0,1676x943,Fake,Fake,Real,Real,Fake,Fake,Fake,Fake,Fake,Fake,Fake,Fake,"Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,7,notSet
5/20/2021 7:23,5/20/2021 7:24,Spam,17,50,FALSE,5/21/2021 7:24,R_2xWXURLjLVaLN7T,,anonymous,EN,Yes,6063424eb8b117b6f0d69902,Chrome,90.0.4430.212,Windows NT 10.0,1366x768,,,,,,,,,,,,,,,,,notSet
5/20/2021 7:23,5/20/2021 7:32,IP Address,100,534,TRUE,5/20/2021 7:32,R_5AyvBj68kH3D1IJ,,anonymous,EN,Yes,5f8f05773fdd230f04057241,Chrome,90.0.4430.212,Macintosh,1280x800,Real,Fake,Real,Real,Fake,Real,Real,Fake,Fake,Fake,Fake,Fake,Someone claiming to be from another government agency (but wasn't),No,,7,notSet
5/20/2021 7:23,5/20/2021 7:31,IP Address,100,483,TRUE,5/20/2021 7:31,R_rpE2L7U0kAJRwGt,,anonymous,EN,Yes,5ea45eb9abef8a07bcced2bc,Chrome iPad,87.0.4280.163,iPad,768x1024,Real,Fake,Real,Fake,Fake,Real,Real,Real,Real,Fake,Fake,Real,Someone otherwise claiming to be from an organization or group they weren't really from,No,,7,notSet
5/20/2021 7:27,5/20/2021 7:32,IP Address,100,313,TRUE,5/20/2021 7:32,R_3qst7zLYpCXts83,,anonymous,EN,Yes,5ebe015ae70ab70008895dbd,Edge,90.0.818.62,Windows NT 10.0,1366x768,Fake,Real,Real,Real,Fake,Fake,Fake,Real,Fake,Fake,Fake,Real,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't)",No,,7,notSet
5/20/2021 7:27,5/20/2021 7:35,IP Address,100,465,TRUE,5/20/2021 7:35,R_26fEVl7JwPthNRJ,,anonymous,EN,Yes,58cefdb030c4cf0001ceb3ac,Chrome,90.0.4430.212,Windows NT 10.0,1920x1200,Real,Fake,Real,Fake,Fake,Fake,Real,Real,Fake,Fake,Fake,Real,"Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services,Other",No,,7,notSet
5/20/2021 7:28,5/20/2021 7:45,IP Address,100,1048,TRUE,5/20/2021 7:45,R_2fpKtFW36dWQgxK,,anonymous,EN,Yes,5e8b32ec2c33ae7f20a0b401,Chrome,90.0.4430.212,Windows NT 10.0,1280x1024,Real,Real,Real,Real,Real,Fake,Real,Fake,Fake,Fake,Fake,Fake,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,7,notSet
5/20/2021 7:28,5/20/2021 7:36,IP Address,100,509,TRUE,5/20/2021 7:36,R_3PMJFpNKhXfqDKA,,anonymous,EN,Yes,5f048fdc0aea5b0ae3215fc9,Chrome,90.0.4430.212,Windows NT 10.0,1920x1080,Real,Fake,Real,Fake,Fake,Real,Real,Real,Fake,Fake,Fake,Real,"Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",Yes,75,7,notSet
5/20/2021 7:29,5/20/2021 7:37,IP Address,100,466,TRUE,5/20/2021 7:37,R_2AKCQelecipAJvj,,anonymous,EN,Yes,5f9d6c8b87770828f1f08fbe,Chrome,90.0.4430.212,Windows NT 10.0,1920x1080,Real,Real,Real,Fake,Fake,Fake,Real,Fake,Fake,Fake,Fake,Real,Someone selling fraudulent goods or services,No,,7,notSet
5/20/2021 7:32,5/20/2021 7:41,IP Address,100,525,TRUE,5/20/2021 7:41,R_2BgkvdcUCgUCWPt,,anonymous,EN,Yes,5a8ce265000dab00018ce084,Chrome,90.0.4430.93,Macintosh,1280x800,Real,Fake,Real,Real,Fake,Fake,Real,Fake,Fake,Fake,Fake,Fake,Someone claiming to be from the Social Security Administration (but wasn't),No,,7,notSet
5/20/2021 7:33,5/20/2021 7:49,IP Address,100,969,TRUE,5/20/2021 7:49,R_3Hqv4YfF0JayLtK,,anonymous,EN,Yes,5f92002ccc33eb0ff3d749c5,Chrome,90.0.4430.212,Windows NT 10.0,1182x665,Real,Real,Real,Fake,Fake,Fake,Real,Fake,Real,Fake,Fake,Real,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,7,notSet
5/20/2021 7:33,5/20/2021 7:38,IP Address,100,294,TRUE,5/20/2021 7:38,R_2TI40UUhGb57kf9,,anonymous,EN,Yes,608eca7ccddd6b465ae4805b,Firefox,88,Ubuntu,1920x1080,Fake,Real,Real,Real,Fake,Fake,Real,Fake,Fake,Fake,Real,Fake,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,7,notSet
5/20/2021 7:34,5/20/2021 7:39,IP Address,100,289,TRUE,5/20/2021 7:39,R_3HTdpAly1XYrWJB,,anonymous,EN,Yes,5f82567f1e720a3842580d23,Firefox,88,Windows NT 10.0,1920x1080,Fake,Fake,Real,Real,Real,Fake,Real,Fake,Real,Fake,Fake,Real,,,,7,notSet
5/20/2021 7:35,5/20/2021 7:39,IP Address,100,236,TRUE,5/20/2021 7:39,R_1I75Dsbva2BXA2B,,anonymous,EN,Yes,5e842a0eb85d4718ea8a6256,Chrome,90.0.4430.212,Windows NT 10.0,2560x1440,Real,Fake,Real,Fake,Fake,Fake,Fake,Real,Real,Real,Fake,Real,Someone claiming to be from the Social Security Administration (but wasn't),No,,7,notSet
5/20/2021 7:38,5/20/2021 7:49,IP Address,100,669,TRUE,5/20/2021 7:49,R_3HNdt92BnUelcr5,,anonymous,EN,Yes,5be781ca3b047e0001a39e47,Chrome,90.0.4430.212,Windows NT 10.0,1254x705,Real,Fake,Real,Real,Fake,Fake,Fake,Real,Fake,Fake,Fake,Fake,"Someone claiming to be from the Social Security Administration (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,7,notSet
5/20/2021 7:39,5/20/2021 8:14,IP Address,100,2093,TRUE,5/20/2021 8:14,R_2zLL5aoeHpaVkHu,,anonymous,EN,Yes,5facc4201f33582f15dcf9bf,Chrome,90.0.4430.212,Windows NT 10.0,1920x1080,Real,Real,Real,Fake,Fake,Real,Fake,Real,Real,Fake,Fake,Fake,"Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,7,notSet
5/20/2021 7:41,5/20/2021 7:49,IP Address,100,489,TRUE,5/20/2021 7:49,R_1r9zHfUwJYS9US8,,anonymous,EN,Yes,5e7d0520455902383a9d1dd9,Firefox,88,Windows NT 6.1,1600x900,Real,Real,Real,Fake,Fake,Fake,Real,Fake,Fake,Fake,Fake,Fake,"Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,7,notSet
5/20/2021 7:43,5/20/2021 7:49,IP Address,100,403,TRUE,5/20/2021 7:49,R_2tJQYetJIkfcFuy,,anonymous,EN,Yes,6088acc5decc809dbe82850b,Chrome,83.0.4103.97,Windows NT 10.0,1280x1024,Real,Fake,Real,Real,Fake,Real,Fake,Fake,Real,Fake,Fake,Fake,"Someone claiming to be from the IRS (but wasn't),Someone claiming to be from your company (but wasn't),Someone selling fraudulent goods or services",No,,7,notSet
5/20/2021 7:44,5/20/2021 7:51,IP Address,100,382,TRUE,5/20/2021 7:51,R_TdOTH2oUjjmdvnb,,anonymous,EN,Yes,607d032ff575a93bdc070711,Chrome,90.0.4430.212,Macintosh,1792x1120,Real,Fake,Real,Fake,Fake,Real,Real,Fake,Real,Fake,Real,Fake,"Someone claiming to be from your company (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,7,notSet
5/20/2021 7:46,5/20/2021 7:57,IP Address,100,639,TRUE,5/20/2021 7:57,R_2dGfKbcwFSbGuVW,,anonymous,EN,Yes,546e3778fdf99b2bc7ebcff6,Chrome,90.0.4430.212,Windows NT 10.0,1366x768,Real,Fake,Fake,Real,Fake,Real,Real,Real,Fake,Fake,Fake,Fake,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from",No,,7,notSet
5/20/2021 7:51,5/20/2021 7:55,IP Address,100,236,TRUE,5/20/2021 7:55,R_2Yt9vlqKzG1yz0P,,anonymous,EN,Yes,607b155c459cf45e913f93a6,Chrome,90.0.4430.212,Windows NT 10.0,1920x1080,Fake,Real,Real,Fake,Fake,Fake,Real,Fake,Fake,Fake,Fake,Fake,"Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,7,notSet
5/20/2021 7:52,5/20/2021 8:03,IP Address,100,662,TRUE,5/20/2021 8:03,R_DTenHe1wTdHg6NH,,anonymous,EN,Yes,5e5e8fa0610185000bd86d8a ,Chrome,90.0.4430.210,Android 9,412x732,Real,Real,Real,Fake,Fake,Real,Fake,Fake,Fake,Fake,Fake,Fake,"Someone selling fraudulent goods or services,Other",No,,7,notSet
5/20/2021 7:54,5/20/2021 7:58,IP Address,100,212,TRUE,5/20/2021 7:58,R_1dAKFhLWt3GiP9Q,,anonymous,EN,Yes,5d8a1d20d1afcb0019d7390b,Chrome,90.0.4430.212,Linux x86_64,1920x1080,Real,Real,Real,Real,Fake,Fake,Real,Real,Fake,Fake,Fake,Real,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't),Someone selling fraudulent goods or services",No,,7,notSet
5/20/2021 7:57,5/20/2021 8:16,IP Address,100,1099,TRUE,5/20/2021 8:16,R_sOsCHfpgcRBvwdj,,anonymous,EN,Yes,569298838d93fe000dfa033c,Chrome,90.0.4430.212,Windows NT 10.0,1366x768,Real,Real,Real,Real,Fake,Real,Real,Real,Real,Fake,Real,Real,Someone otherwise claiming to be from an organization or group they weren't really from,No,,7,notSet
5/20/2021 7:58,5/20/2021 8:06,IP Address,100,492,TRUE,5/20/2021 8:06,R_9ZT4DQGrFH5p8Tn,,anonymous,EN,Yes,60002c38af716201edc1763d,Chrome,90.0.4430.212,Windows NT 10.0,1920x1080,Real,Fake,Real,Fake,Fake,Real,Real,Fake,Fake,Fake,Fake,Real,Someone claiming to be from another government agency (but wasn't),No,,7,notSet
5/20/2021 7:59,5/20/2021 8:05,IP Address,100,369,TRUE,5/20/2021 8:05,R_1pyTyW8MSC7nVI1,,anonymous,EN,Yes,5d1a13a0ae692800192fa1c2,Chrome,90.0.4430.212,Windows NT 6.1,1366x768,Fake,Real,Real,Real,Fake,Real,Fake,Real,Fake,Fake,Fake,Real,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't),Someone claiming to be from your company (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,7,notSet
5/20/2021 7:59,5/20/2021 8:11,IP Address,100,734,TRUE,5/20/2021 8:11,R_31uue01origzrGT,,anonymous,EN,Yes,5e7e2df818ff3207c8846b93,Chrome iPad,87.0.4280.163,iPad,768x1024,Real,Fake,Real,Real,Fake,Fake,Fake,Real,Fake,Fake,Fake,Real,"Someone claiming to be from the Social Security Administration (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,7,notSet
5/20/2021 8:01,5/20/2021 8:08,IP Address,100,446,TRUE,5/20/2021 8:08,R_3jVG5NrMt98J3MO,,anonymous,EN,Yes,5c9293accd8dd00001d0b129,Chrome,90.0.4430.212,Windows NT 10.0,1600x900,Fake,Fake,Real,Real,Fake,Fake,Fake,Fake,Fake,Fake,Fake,Fake,Someone claiming to be from the IRS (but wasn't),No,,7,notSet
5/20/2021 8:03,5/20/2021 8:18,IP Address,100,890,TRUE,5/20/2021 8:18,R_1BXfA7BpQpfWwoR,,anonymous,EN,Yes,5ec59e86c9569f5e8000717b,Chrome,90.0.4430.212,Windows NT 10.0,1920x1080,Real,Fake,Real,Fake,Fake,Real,Real,Real,Real,Fake,Fake,Fake,"Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from",No,,7,notSet
5/20/2021 8:04,5/20/2021 8:09,IP Address,100,315,TRUE,5/20/2021 8:09,R_2w4uWFuxucChUYk,,anonymous,EN,Yes,5e9f3f09ccc75a0c345e4845,Chrome,90.0.4430.212,Windows NT 10.0,1600x900,Real,Fake,Real,Fake,Fake,Real,Real,Real,Real,Fake,Fake,Real,Someone otherwise claiming to be from an organization or group they weren't really from,No,,7,notSet
5/20/2021 8:05,5/20/2021 8:10,IP Address,100,274,TRUE,5/20/2021 8:10,R_Bsq56IxSafRa6Mp,,anonymous,EN,Yes,56797198c3041a0012b64b5e,Firefox,88,Windows NT 6.1,1920x1080,Fake,Fake,Real,Real,Fake,Fake,Real,Real,Fake,Fake,Fake,Real,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't)",No,,7,notSet
5/20/2021 8:06,5/20/2021 8:12,IP Address,100,334,TRUE,5/20/2021 8:12,R_2to52s7umO7zqhp,,anonymous,EN,Yes,606494356a5fe78b777c009f,Chrome,90.0.4430.212,Windows NT 10.0,1920x1080,Real,Fake,Real,Real,Fake,Real,Real,Fake,Fake,Fake,Fake,Real,,,,7,notSet
5/20/2021 8:08,5/20/2021 8:23,IP Address,100,888,TRUE,5/20/2021 8:23,R_2e21YXPCH3Hydga,,anonymous,EN,Yes,5c3cd3463b58fd0001e1f076,Safari,14.0.3,Macintosh,834x1112,Real,Fake,Real,Fake,Fake,Real,Real,Real,Real,Fake,Fake,Fake,Someone claiming to be from the IRS (but wasn't),No,,7,notSet
