StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Consent,PID,Meta_Browser,Meta_Version,Meta_Operating System,Meta_Resolution,ImportantInformation,AmazonPayment,AmazonDelay,RedCross,Disability,ssa_optout,replacementCard,annualReminderKLEW,lt_medicare,sms_disability,lt_suspension,sms_redcross,Previously_Targeted,Lost_Money,Amount_Lost,attentionCheck,surveyArm
2021-05-16 18:36:56,2021-05-16 18:48:26,IP Address,76.115.254.21,100,689,True,2021-05-16 18:48:26,R_2PhgEdnjwyTLaxI,,,,,45.5644989013671875,-122.6446990966796875,anonymous,EN,Yes,5a72e36c6fc3c60001f97a9b,Chrome iPad,87.0.4280.163,iPad,834x1112,Real,Fake,Real,Real,Fake,Fake,Fake,Fake,Fake,Fake,Fake,Real,"Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't),Someone selling fraudulent goods or services",No,,7,notSet
2021-05-16 19:10:00,2021-05-16 19:23:04,IP Address,99.103.207.29,100,783,True,2021-05-16 19:23:04,R_uyuOlUyEisvREqZ,,,,,32.8618927001953125,-97.3426971435546875,anonymous,EN,Yes,5de5f8d48ae2bc566ef68454,Chrome,90.0.4430.93,Windows NT 10.0,1280x720,Real,Fake,Real,Fake,Fake,Fake,Real,Fake,Fake,Fake,Real,Fake,Other,No,,7,notSet
2021-05-16 19:38:37,2021-05-16 19:42:20,IP Address,12.220.4.91,100,222,True,2021-05-16 19:42:20,R_1jkerM7dZW4XEh5,,,,,36.36700439453125,-94.30889892578125,anonymous,EN,Yes,597761dfd5ddf60001d14b20,Edge,90.0.818.62,Windows NT 10.0,1200x800,Real,Real,Real,Real,Fake,Fake,Fake,Real,Fake,Fake,Real,Real,"Someone claiming to be from the IRS (but wasn't),Someone selling fraudulent goods or services",No,,7,notSet
2021-05-16 19:51:46,2021-05-16 19:59:01,IP Address,76.111.82.169,100,434,True,2021-05-16 19:59:01,R_1gd5X4OHWwPvqoG,,,,,39.1244049072265625,-76.49500274658203125,anonymous,EN,Yes,5f9376cd725acb15ed59a6f2,Chrome,90.0.4430.212,Windows NT 10.0,1920x1080,Real,Real,Real,Real,Fake,Real,Real,Fake,Fake,Fake,Fake,Real,Other,No,,7,notSet
2021-05-16 20:07:58,2021-05-16 20:13:06,IP Address,69.203.122.119,100,307,True,2021-05-16 20:13:07,R_eQyjeuIYb5d6wpz,,,,,40.7411956787109375,-73.92230224609375,anonymous,EN,Yes,6099b6b9fe7a206058042327,Firefox,88.0,Macintosh,1920x1080,Real,Real,Real,Real,Fake,Fake,Real,Fake,Real,Fake,Fake,Real,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't),Someone selling fraudulent goods or services,Other",No,,7,notSet
2021-05-16 21:10:32,2021-05-16 21:20:47,IP Address,98.179.97.234,100,615,True,2021-05-16 21:20:48,R_2YL02D2SBqx0rQH,,,,,33.4792938232421875,-112.312103271484375,anonymous,EN,Yes,5dce3ccc32ccbf0cd54263db,Chrome,90.0.4430.93,Macintosh,1440x900,Real,Real,Real,Real,Fake,Fake,Fake,Fake,Real,Real,Real,Real,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone selling fraudulent goods or services",No,,7,notSet
2021-05-15 21:38:15,2021-05-15 21:38:39,IP Address,71.236.51.246,17,24,False,2021-05-16 21:38:40,R_2xShL9xk9m37BTY,,,,,,,anonymous,EN,Yes,5f10ebf51fcefe437be3478c,Safari iPhone,14.0.3,iPhone,414x736,,,,,,,,,,,,,,,,,notSet
2021-05-16 22:15:41,2021-05-16 22:30:33,IP Address,134.228.12.151,100,892,True,2021-05-16 22:30:34,R_3iVfT6bu4CTaCbW,,,,,41.6432037353515625,-83.67530059814453125,anonymous,EN,Yes,5c0017c8f4fb890001d68650,Chrome,90.0.4430.212,Windows NT 6.3,1093x615,Real,Real,Fake,Real,Fake,Fake,Fake,Real,Real,Fake,Fake,Real,Someone claiming to be from the IRS (but wasn't),No,,7,notSet
2021-05-17 05:10:58,2021-05-17 05:21:50,IP Address,72.169.96.124,100,652,True,2021-05-17 05:21:50,R_e4ixID0ZKTAFPeF,,,,,43.0381927490234375,-87.910003662109375,anonymous,EN,Yes,5f2dfc9bcae87215c17d34d4,Firefox,88.0,Windows NT 10.0,1366x768,Real,Fake,Real,Fake,Fake,Real,Real,Fake,Fake,Fake,Fake,Fake,,,,7,notSet
2021-05-17 07:32:58,2021-05-17 07:37:54,IP Address,69.180.36.43,100,296,True,2021-05-17 07:37:55,R_UzoxDB4P8HLpujn,,,,,34.231903076171875,-84.16269683837890625,anonymous,EN,Yes,5ff12368d42dc550d649c762,Chrome,90.0.4430.212,Windows NT 10.0,1920x1080,Real,Fake,Real,Fake,Fake,Real,Real,Fake,Fake,Fake,Fake,Fake,"Someone claiming to be from the IRS (but wasn't),Someone selling fraudulent goods or services",No,,7,notSet
2021-05-17 08:00:20,2021-05-17 08:04:51,IP Address,96.69.89.65,100,270,True,2021-05-17 08:04:52,R_1BQvgbYmSZ84IV5,,,,,40.36749267578125,-80.02519989013671875,anonymous,EN,Yes,5f33f1bcea047124b738476d,Chrome,90.0.4430.212,Windows NT 6.1,1440x900,Fake,Real,Fake,Real,Real,Fake,Fake,Fake,Fake,Fake,Fake,Fake,"Someone selling fraudulent goods or services,Other",No,,7,notSet
2021-05-17 08:41:17,2021-05-17 08:49:17,IP Address,108.209.72.230,100,480,True,2021-05-17 08:49:18,R_1oprNPKGSw3jHLh,,,,,30.4940948486328125,-90.47509765625,anonymous,EN,Yes,5fc6ca6e040c3f0c0dc914ad,Chrome,90.0.4430.93,Windows NT 6.3,1366x768,Real,Fake,Real,Fake,Real,Real,Real,Fake,Fake,Fake,Real,Fake,"Someone claiming to be from the IRS (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from",No,,7,notSet
2021-05-17 09:05:05,2021-05-17 09:09:14,IP Address,104.63.209.99,100,248,True,2021-05-17 09:09:14,R_1LA97Zp9wLivNyJ,,,,,36.52459716796875,-87.34649658203125,anonymous,EN,Yes,5655f5bad970d1000b831fbb,Firefox,88.0,Windows NT 10.0,1920x1080,Real,Fake,Real,Real,Fake,Real,Real,Fake,Fake,Fake,Real,Real,Someone otherwise claiming to be from an organization or group they weren't really from,No,,7,notSet
2021-05-17 09:11:32,2021-05-17 09:21:39,IP Address,73.229.36.148,100,606,True,2021-05-17 09:21:39,R_12RQGWYekHYJ826,,,,,38.789306640625,-104.8220977783203125,anonymous,EN,Yes,6032c72e543ec53155a8820e,Chrome,90.0.4430.93,Windows NT 10.0,1600x900,Real,Fake,Real,Real,Real,Real,Real,Fake,Real,Fake,Real,Real,"Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,7,notSet
2021-05-17 10:01:53,2021-05-17 10:05:16,IP Address,107.1.56.114,100,203,True,2021-05-17 10:05:17,R_yJR2A2lrbnC4na9,,,,,41.9741058349609375,-87.86209869384765625,anonymous,EN,Yes,5eb4d812d25d2534cacd8c68,Safari iPhone,14.0.3,iPhone,375x812,Real,Real,Real,Real,Real,Real,Real,Real,Real,Real,Fake,Fake,"Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,7,notSet
2021-05-17 11:51:39,2021-05-17 12:00:59,IP Address,68.112.210.48,100,559,True,2021-05-17 12:00:59,R_2rluwFZsZmOqNBN,,,,,30.2790985107421875,-89.7678985595703125,anonymous,EN,Yes,5aeaa0d7f00c7f00018f7315,Chrome,90.0.4430.93,Macintosh,1280x800,Real,Fake,Real,Fake,Fake,Real,Real,Fake,Real,Fake,Fake,Fake,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't)",No,,7,notSet
2021-05-17 12:36:08,2021-05-17 12:40:30,IP Address,216.24.85.175,100,261,True,2021-05-17 12:40:30,R_2ToDuIYxUTgT2Wy,,,,,37.7799072265625,-79.98809814453125,anonymous,EN,Yes,5d81996068ef240018354769,Chrome,90.0.4430.212,Macintosh,1440x900,Real,Real,Real,Real,Fake,Fake,Real,Real,Fake,Fake,Fake,Real,,,,7,notSet
2021-05-16 13:03:31,2021-05-16 13:05:33,IP Address,174.204.76.114,26,122,False,2021-05-17 13:05:35,R_1Kj9eB8A8yU72hq,,,,,,,anonymous,EN,Yes,5e9fb21375fbf815d491d394,Chrome,90.0.4430.91,Android 11,412x883,Real,,,,,,,,,,,,,,,,notSet
2021-05-16 13:05:57,2021-05-16 13:06:01,IP Address,174.204.76.114,9,3,False,2021-05-17 13:06:01,R_22EXxJ0NysnHHXR,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,notSet
2021-05-17 13:08:57,2021-05-17 13:12:45,IP Address,45.26.92.109,100,227,True,2021-05-17 13:12:45,R_22JpVj3exSyQd2j,,,,,35.1840972900390625,-89.85880279541015625,anonymous,EN,Yes,600628028f2211980fd1632c,Chrome,90.0.4430.212,Macintosh,1680x1050,Real,Real,Real,Real,Fake,Real,Real,Fake,Real,Real,Fake,Fake,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,7,notSet
2021-05-16 13:12:52,2021-05-16 13:19:20,IP Address,74.140.6.38,96,388,False,2021-05-17 13:19:24,R_1K9AgBNsm5WlvYF,,,,,,,anonymous,EN,Yes,609306c381d7b4dc9e0b62de,Safari iPhone,14.0.3,iPhone,390x844,Real,Real,Real,Real,Fake,Real,Real,Real,Fake,Fake,Fake,Real,"Someone claiming to be from the IRS (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,7,notSet
2021-05-17 15:33:33,2021-05-17 15:38:22,IP Address,108.31.58.191,100,288,True,2021-05-17 15:38:22,R_3oBHXGcEHHa7kqd,,,,,38.643798828125,-77.34510040283203125,anonymous,EN,Yes,5ca1b03f2461ab0017c413e7,Firefox,88.0,Windows NT 10.0,1536x864,Real,Real,Real,Fake,Fake,Real,Real,Fake,Fake,Fake,Real,Fake,"Someone claiming to be from the IRS (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from",No,,7,notSet
2021-05-17 16:35:52,2021-05-17 16:49:42,IP Address,66.74.75.31,100,829,True,2021-05-17 16:49:42,R_23g99QLoqIRJS7w,,,,,33.764495849609375,-116.3368988037109375,anonymous,EN,Yes,5aa5adfc6219a30001c75471,Chrome,90.0.4430.212,Windows NT 6.3,1366x768,Fake,Real,Real,Real,Fake,Fake,Real,Fake,Real,Fake,Real,Real,"Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",Yes,$120,7,notSet
2021-05-17 17:43:30,2021-05-17 17:55:56,IP Address,50.5.46.110,100,746,True,2021-05-17 17:55:57,R_25tL263m0rb6Si4,,,,,39.1641998291015625,-84.23560333251953125,anonymous,EN,Yes,6083624001c496dccf805eb3,Safari,14.0.3,Macintosh,768x1024,Real,Real,Real,Fake,Fake,Real,Real,Real,Real,Fake,Fake,Real,"Someone claiming to be from the IRS (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Other",No,,7,notSet
2021-05-17 18:58:27,2021-05-17 19:02:24,IP Address,173.19.114.252,100,237,True,2021-05-17 19:02:25,R_C7xJgQcuC831JkZ,,,,,37.167999267578125,-93.30390167236328125,anonymous,EN,Yes,5b6780c5f6a18700019e33dc,Chrome,90.0.4430.212,Windows NT 10.0,1920x1080,Real,Fake,Real,Fake,Fake,Fake,Real,Fake,Real,Fake,Fake,Real,"Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,7,notSet
2021-05-17 20:04:27,2021-05-17 20:13:37,IP Address,74.133.77.196,100,549,True,2021-05-17 20:13:37,R_Ap7fc9PyC4Goz4d,,,,,37.8249969482421875,-87.56549835205078125,anonymous,EN,Yes,5c6c90bcf4dc2c0001e8d6d1,Safari iPhone,14.0.3,iPhone,375x812,Real,Real,Real,Real,Fake,Real,Fake,Real,Fake,Fake,Real,Fake,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't),Someone selling fraudulent goods or services",No,,7,notSet
2021-05-17 21:00:12,2021-05-17 21:04:16,IP Address,47.222.103.178,100,243,True,2021-05-17 21:04:16,R_1jNBhxcKlScHILs,,,,,32.748992919921875,-96.46289825439453125,anonymous,EN,Yes,5efcda6e3f64630e4487a845,Chrome,90.0.4430.212,Windows NT 10.0,1366x768,Real,Real,Real,Fake,Fake,Real,Real,Real,Fake,Fake,Real,Real,Someone selling fraudulent goods or services,No,,7,notSet
2021-05-17 21:04:19,2021-05-17 21:19:03,IP Address,75.89.112.184,100,883,True,2021-05-17 21:20:25,R_d1iVavHoTmFVKZH,,,,,37.6875,-85.87470245361328125,anonymous,EN,Yes,5f4818e6d5ce1016c865ed24,Edge,90.0.818.62,Windows NT 10.0,1366x768,Real,Fake,Real,Real,Fake,Real,Real,Real,Real,Fake,Real,Fake,Other,No,,7,notSet
2021-05-17 21:32:27,2021-05-17 21:37:30,IP Address,75.9.84.139,100,303,True,2021-05-17 21:37:31,R_3e4QgVMw1QMYezg,,,,,43.0670013427734375,-87.96820068359375,anonymous,EN,Yes,5e3b9c6f2d29613aed274eb7,Chrome,90.0.4430.212,Windows NT 10.0,1920x1080,Real,Fake,Real,Real,Fake,Real,Real,Fake,Fake,Fake,Fake,Real,"Someone claiming to be from the Social Security Administration (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,7,notSet
2021-05-17 22:46:18,2021-05-17 22:52:20,IP Address,68.201.152.188,100,362,True,2021-05-17 22:52:21,R_2dlON7LvJMACSy9,,,,,31.9033050537109375,-106.41699981689453125,anonymous,EN,Yes,5db1142453bf830017fc744c,Chrome,90.0.4430.212,Macintosh,1440x900,Real,Fake,Real,Real,Real,Real,Real,Fake,Real,Fake,Fake,Fake,"Someone claiming to be from the IRS (but wasn't),Someone selling fraudulent goods or services",No,,7,notSet
2021-05-18 01:07:27,2021-05-18 01:10:04,IP Address,75.39.31.233,100,156,True,2021-05-18 01:10:05,R_302AimgcEUwhCs4,,,,,41.4951019287109375,-81.4656982421875,anonymous,EN,Yes,5e90031ac75edb305da74300,Edge,90.0.818.62,Windows NT 10.0,1920x1080,Real,Fake,Real,Fake,Fake,Real,Real,Fake,Real,Fake,Real,Fake,Someone otherwise claiming to be from an organization or group they weren't really from,No,,7,notSet
2021-05-18 06:07:08,2021-05-18 06:14:55,IP Address,70.185.96.81,100,466,True,2021-05-18 06:14:55,R_qQTCpgL7rzk7SI9,,,,,29.613800048828125,-82.3860015869140625,anonymous,EN,Yes,6004d426710b3c300a1259ee,Chrome,90.0.4430.212,Windows NT 10.0,1280x720,Real,Fake,Real,Fake,Fake,Fake,Real,Fake,Fake,Fake,Fake,Real,,,,7,notSet
2021-05-18 09:27:01,2021-05-18 09:36:14,IP Address,65.30.191.160,100,553,True,2021-05-18 09:36:15,R_12SCZaF8ughfLDX,,,,,42.9510040283203125,-87.94370269775390625,anonymous,EN,Yes,5ae7ea3b77a799000116b43d,Chrome,90.0.4430.212,Macintosh,1440x900,Real,Fake,Real,Real,Fake,Fake,Real,Real,Real,Fake,Fake,Fake,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,7,notSet
2021-05-18 12:50:53,2021-05-18 12:57:43,IP Address,67.180.242.58,100,410,True,2021-05-18 12:57:43,R_1KpAWPgef0SFgn9,,,,,38.45489501953125,-122.25640106201171875,anonymous,EN,Yes,5e2d44942f20ff34d6d388fa,Safari iPhone,14.0.3,iPhone,375x812,Real,Fake,Real,Real,Fake,Fake,Fake,Real,Fake,Fake,Fake,Fake,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,7,notSet
2021-05-18 13:10:40,2021-05-18 13:20:01,IP Address,69.206.34.61,100,560,True,2021-05-18 13:20:01,R_Q9xymPZCaxhTGxj,,,,,41.9698028564453125,-74.0677032470703125,anonymous,EN,Yes,5d56123417ee8d0001cd9e00,Firefox,88.0,Linux x86_64,1920x1080,Real,Real,Real,Real,Fake,Real,Fake,Real,Fake,Fake,Fake,Fake,,,,7,notSet
2021-05-18 14:21:24,2021-05-18 14:33:46,IP Address,67.44.160.211,100,742,True,2021-05-18 14:33:47,R_3luk8xnJLw3vnVh,,,,,37.751007080078125,-97.82199859619140625,anonymous,EN,Yes,"5f032c6 139 63d0 4d6 9c9 327b ",Chrome,90.0.4430.210,Android 10,686x1098,Real,Fake,Real,Fake,Fake,Fake,Real,Fake,Fake,Fake,Fake,Real,"Someone otherwise claiming to be from an organization or group they weren't really from,Other",No,,7,notSet
2021-05-18 17:14:15,2021-05-18 17:22:51,IP Address,73.37.39.185,100,515,True,2021-05-18 17:22:52,R_1pSUInGqZhNtwak,,,,,45.480499267578125,-122.63629913330078125,anonymous,EN,Yes,605cf56d146e5d423686ddfd,Firefox,90.0,Macintosh,1920x1080,Real,Fake,Real,Fake,Fake,Fake,Real,Fake,Fake,Fake,Fake,Real,"Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't)",No,,7,notSet
2021-05-18 17:57:04,2021-05-18 18:01:00,IP Address,12.51.130.51,100,235,True,2021-05-18 18:01:00,R_2AEZ5FlafMfVMQw,,,,,37.393096923828125,-121.962005615234375,anonymous,EN,Yes,5d5c4a4274abca000158631b,Firefox,88.0,Windows NT 10.0,1280x720,Real,Fake,Real,Fake,Fake,Fake,Real,Fake,Real,Fake,Real,Fake,Someone claiming to be from another government agency (but wasn't),No,,7,notSet
2021-05-18 18:51:28,2021-05-18 18:58:36,IP Address,104.14.158.5,100,427,True,2021-05-18 18:58:36,R_2PoIIQiCSj6Z16U,,,,,30.587493896484375,-97.8535003662109375,anonymous,EN,Yes,6044b19e0d94f1540393766d,Chrome,90.0.4430.212,Windows NT 10.0,1366x768,Real,Fake,Real,Fake,Fake,Fake,Real,Fake,Real,Fake,Real,Real,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services,Other",No,,7,notSet
2021-05-18 19:47:03,2021-05-18 19:50:03,IP Address,162.230.169.249,100,180,True,2021-05-18 19:50:03,R_3qTDFbyWOR9Eqci,,,,,29.7519989013671875,-95.3430023193359375,anonymous,EN,Yes,607e2f316375ef30bbb62be2,Chrome,90.0.4430.212,Windows NT 10.0,1920x1080,Real,Fake,Fake,Real,Real,Real,Real,Fake,Real,Real,Real,Real,"Someone claiming to be from the IRS (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,7,notSet
2021-05-18 20:29:34,2021-05-18 20:36:47,IP Address,40.130.214.28,100,432,True,2021-05-18 20:36:47,R_3CUWa7DSG4lbZlZ,,,,,38.6363983154296875,-90.1985015869140625,anonymous,EN,Yes,5e1217864c81b289d5bc13b3,Chrome,90.0.4430.212,Windows NT 10.0,1366x768,Real,Real,Real,Real,Fake,Fake,Fake,Real,Fake,Fake,Fake,Fake,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't)",No,,7,notSet
2021-05-18 22:05:21,2021-05-18 22:12:50,IP Address,70.229.101.12,100,449,True,2021-05-18 22:12:50,R_3jeRYBnMQpqDO2m,,,,,30.0408935546875,-95.5301971435546875,anonymous,EN,Yes,5d50e977b0386d00013e105c,Chrome,90.0.4430.212,Windows NT 10.0,1920x1080,Real,Real,Real,Real,Fake,Real,Real,Fake,Real,Fake,Fake,Fake,"Someone claiming to be from the IRS (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,7,notSet
2021-05-19 02:48:11,2021-05-19 02:52:42,IP Address,68.55.214.106,100,271,True,2021-05-19 02:52:43,R_1dHcqbP9kMMlQC0,,,,,42.6829986572265625,-83.38800048828125,anonymous,EN,Yes,5c6f21ecf957540001a5196b,Chrome,90.0.4430.212,Windows NT 6.3,1366x768,Real,Real,Real,Fake,Fake,Fake,Fake,Fake,Fake,Fake,Fake,Fake,Someone claiming to be from the Social Security Administration (but wasn't),No,,7,notSet
2021-05-19 04:04:42,2021-05-19 04:11:32,IP Address,24.88.89.216,100,410,True,2021-05-19 04:11:32,R_aaWTTAamFToFkv7,,,,,33.973907470703125,-81.2344970703125,anonymous,EN,Yes,5e4ae9b7fafd6f04e442f2dd,Chrome,90.0.4430.212,Windows NT 10.0,1920x1080,Real,Real,Real,Fake,Fake,Real,Real,Fake,Real,Fake,Fake,Real,Someone claiming to be from the Social Security Administration (but wasn't),No,,7,notSet
2021-05-18 05:52:45,2021-05-18 05:58:00,IP Address,173.17.170.218,96,315,False,2021-05-19 05:58:03,R_3EX4G3yA6hHKTrF,,,,,,,anonymous,EN,Yes,5b56abd5303c330001664b51,Chrome,90.0.4430.210,Android 10,412x892,Fake,Fake,Real,Fake,Fake,Real,Real,Real,Real,Fake,Fake,Fake,Someone selling fraudulent goods or services,Yes,100,U,notSet
2021-05-19 07:36:44,2021-05-19 07:40:56,IP Address,71.176.234.112,100,252,True,2021-05-19 07:40:56,R_3qKFbZikD380alx,,,,,37.6239013671875,-77.43090057373046875,anonymous,EN,Yes,608179acecd9ddd4b3f68087,Chrome,90.0.4430.212,Windows NT 10.0,1366x768,Fake,Real,Real,Real,Real,Fake,Fake,Fake,Fake,Fake,Real,Real,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone selling fraudulent goods or services",No,,7,notSet
2021-05-19 09:03:46,2021-05-19 09:14:11,IP Address,73.182.210.54,100,624,True,2021-05-19 09:14:12,R_3Nw7k3LFXrLDU2h,,,,,41.9136962890625,-70.6392974853515625,anonymous,EN,Yes,5f9b1a626eb6cf2edd8ce633,Chrome,90.0.4430.212,Windows NT 10.0,2048x1152,Real,Fake,Real,Fake,Fake,Fake,Real,Fake,Fake,Fake,Fake,Fake,"Someone claiming to be from the IRS (but wasn't),Someone claiming to be from your company (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,7,notSet
2021-05-19 09:07:09,2021-05-19 09:18:51,IP Address,173.89.0.165,100,702,True,2021-05-19 09:18:52,R_6qYYE1o0mQZB62R,,,,,43.014007568359375,-88.27829742431640625,anonymous,EN,Yes,601c170bd8db9368fc2d996b,Chrome,90.0.4430.212,Windows NT 10.0,1536x864,Real,Fake,Real,Fake,Fake,Real,Real,Fake,Real,Fake,Fake,Fake,Someone selling fraudulent goods or services,No,,7,notSet
2021-05-19 12:49:43,2021-05-19 13:04:02,IP Address,184.59.5.137,100,859,True,2021-05-19 13:04:03,R_1jBXH18LCW0k5jm,,,,,43.0475006103515625,-87.89640045166015625,anonymous,EN,Yes,6057b1a36c955bab2ad1d5df,Chrome,90.0.4430.212,Macintosh,1440x900,Real,Real,Real,Real,Fake,Real,Real,Fake,Real,Fake,Real,Fake,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,7,notSet
2021-05-18 13:27:07,2021-05-18 13:27:50,IP Address,68.225.229.7,17,43,False,2021-05-19 13:27:52,R_bHkBxYK8gT6mllT,,,,,,,anonymous,EN,Yes,5e1a7114a90da52e206de7ea,Chrome,90.0.4430.212,Windows NT 10.0,1920x1080,,,,,,,,,,,,,,,,,notSet
2021-05-19 13:49:39,2021-05-19 14:00:29,IP Address,47.133.27.160,100,650,True,2021-05-19 14:00:29,R_DUdt7NSRh3FXL2x,,,,,34.3914031982421875,-77.659698486328125,anonymous,EN,Yes,5dc7870428e0d566b626bcb9,Chrome,90.0.4430.212,Windows NT 10.0,1366x768,Real,Real,Real,Fake,Fake,Real,Real,Real,Fake,Fake,Fake,Real,"Someone claiming to be from the IRS (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,7,notSet
2021-05-19 13:55:39,2021-05-19 14:05:28,IP Address,68.184.148.38,100,589,True,2021-05-19 14:05:29,R_1j7CpBVE4gNooO0,,,,,33.477203369140625,-84.05539703369140625,anonymous,EN,Yes,5ff40482197628a732bdf46a,Firefox,85.0,Ubuntu,1366x768,Real,Real,Real,Real,Fake,Real,Real,Fake,Real,Fake,Fake,Real,Someone otherwise claiming to be from an organization or group they weren't really from,No,,7,notSet
2021-05-20 06:52:23,2021-05-20 06:53:49,IP Address,65.35.228.54,100,85,True,2021-05-20 06:53:49,R_1BRY7iGOcr6bhIe,,,,,27.8256988525390625,-82.13739776611328125,anonymous,EN,Yes,Steve,Chrome,90.0.4430.212,Windows NT 10.0,1366x768,Real,Fake,Real,Fake,Real,Fake,Fake,Fake,Fake,Fake,Real,Fake,"Someone claiming to be from the IRS (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from",No,,7,notSet
2021-05-20 06:56:43,2021-05-20 07:00:09,IP Address,24.242.250.150,100,205,True,2021-05-20 07:00:09,R_3n937WWwOv5dEWk,,,,,33.1909027099609375,-96.6197967529296875,anonymous,EN,Yes,609587b9137a27a2820371b4,Firefox,88.0,Windows NT 10.0,1366x768,Real,Fake,Real,Real,Real,Real,Fake,Fake,Real,Fake,Real,Real,Other,Not Sure,,7,notSet
2021-05-20 06:58:18,2021-05-20 07:01:50,IP Address,73.61.13.230,100,211,True,2021-05-20 07:01:50,R_2alZd3ywpZA2AsM,,,,,42.33880615234375,-71.072601318359375,anonymous,EN,Yes,599ec7dc617ca80001fcd124,Chrome,87.0.4280.141,Android 9,601x962,Real,Fake,Real,Real,Fake,Real,Real,Fake,Real,Fake,Fake,Fake,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't)",No,,7,notSet
2021-05-20 06:58:34,2021-05-20 07:02:13,IP Address,98.190.125.160,100,218,True,2021-05-20 07:02:13,R_9nRyc3OT1jXKZsl,,,,,35.9927978515625,-95.8152008056640625,anonymous,EN,Yes,603e7013e8d8bdf254e6f015,Chrome,90.0.4430.212,Windows NT 10.0,1920x1080,Real,Fake,Real,Fake,Fake,Fake,Real,Fake,Real,Fake,Fake,Fake,"Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,7,notSet
2021-05-20 06:59:37,2021-05-20 07:02:44,IP Address,174.102.120.221,100,187,True,2021-05-20 07:02:45,R_bQNfVFvDZJMmjjr,,,,,39.3202056884765625,-84.552001953125,anonymous,EN,Yes,5ef78f819d93424af2af742b,Chrome,90.0.4430.212,Windows NT 10.0,1920x1080,Fake,Fake,Real,Fake,Fake,Fake,Fake,Fake,Real,Fake,Fake,Fake,"Someone claiming to be from the IRS (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,7,notSet
