StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Consent,PID,Meta_Browser,Meta_Version,Meta_Operating System,Meta_Resolution,ImportantInformation,AmazonPayment,AmazonDelay,RedCross,Disability,ssa_optout,replacementCard,annualReminderKLEW,lt_medicare,sms_disability,lt_suspension,sms_redcross,Previously_Targeted,Lost_Money,Amount_Lost,attentionCheck,surveyArm
5/14/2021 9:53,5/14/2021 10:07,IP Address,100,839,TRUE,5/14/2021 10:07,R_beaRKXuDBHyuevD,anonymous,EN,Yes,5edc3f9696a72790ae256a27,Safari iPad,14.0.3,iPad,768x1024,Real,Fake,Real,Real,Real,Real,Real,Real,Fake,Fake,Fake,Real,Someone otherwise claiming to be from an organization or group they weren't really from,No,,7,notSet
5/14/2021 10:01,5/14/2021 10:07,IP Address,100,364,TRUE,5/14/2021 10:07,R_1LIGygsWU8Q4AiY,anonymous,EN,Yes,6047154617b0fd1950dc9179,Chrome,90.0.4430.212,Windows NT 10.0,1920x1080,Real,Fake,Real,Fake,Fake,Fake,Real,Fake,Real,Fake,Fake,Fake,Someone selling fraudulent goods or services,No,,7,notSet
5/14/2021 9:58,5/14/2021 10:07,IP Address,100,565,TRUE,5/14/2021 10:07,R_31KJ5cxvKmHE5Cd,anonymous,EN,Yes,5eb0acdfbd00da1600441cdf,Safari,14.0.3,Macintosh,768x1024,Fake,Fake,Real,Real,Fake,Real,Real,Real,Fake,Fake,Fake,Fake,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,7,notSet
5/14/2021 10:06,5/14/2021 10:08,IP Address,100,146,TRUE,5/14/2021 10:08,R_1cXL6Yg0XPomagV,anonymous,EN,Yes,56875435369319000c26947d,Chrome,89.0.4389.116,CrOS x86_64 13729.72.0,1517x853,Real,Fake,Real,Fake,Fake,Fake,Fake,Fake,Fake,Fake,Fake,Fake,"Someone claiming to be from the IRS (but wasn't),Someone selling fraudulent goods or services",No,,7,notSet
5/14/2021 10:01,5/14/2021 10:08,IP Address,100,462,TRUE,5/14/2021 10:08,R_2qmJcraT6R7sg9Q,anonymous,EN,Yes,567dd32b4f0ef30006dbb718,Firefox,88,Windows NT 10.0,1093x614,Real,Fake,Real,Fake,Fake,Real,Real,Real,Real,Fake,Fake,Fake,"Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from",No,,7,notSet
5/14/2021 9:52,5/14/2021 10:10,IP Address,100,1048,TRUE,5/14/2021 10:10,R_24qIA7STqwKeWSS,anonymous,EN,Yes,5d16badb7b0154001a282fdb,Chrome,90.0.4430.100,CrOS x86_64 13816.64.0,1745x981,Fake,Fake,Real,Fake,Fake,Fake,Real,Fake,Real,Fake,Fake,Fake,"Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from",No,,7,notSet
5/14/2021 10:06,5/14/2021 10:15,IP Address,100,573,TRUE,5/14/2021 10:15,R_3k815duqEw89zeE,anonymous,EN,Yes,60967aa58ca67583f1a4886d,Safari iPhone,12,iPhone,414x736,Real,Fake,Real,Real,Real,Real,Real,Real,Real,Real,Real,Real,"Someone claiming to be from another government agency (but wasn't),Someone claiming to be from your company (but wasn't),Someone selling fraudulent goods or services",No,,7,notSet
5/14/2021 10:12,5/14/2021 10:19,IP Address,100,413,TRUE,5/14/2021 10:19,R_3GqXY6Ou8eH4WXZ,anonymous,EN,Yes,5f218ec7604e35564a7ea1ea,Chrome,90.0.4430.212,Windows NT 10.0,1536x864,Real,Real,Real,Fake,Fake,Real,Real,Real,Fake,Fake,Fake,Real,"Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,7,notSet
5/14/2021 10:09,5/14/2021 10:21,IP Address,100,740,TRUE,5/14/2021 10:21,R_3fkshEcidWjEi5b,anonymous,EN,Yes,5edc203396a7278dd3c731ed,Chrome,90.0.4430.212,Windows NT 10.0,1920x1080,Real,Fake,Real,Fake,Fake,Real,Real,Fake,Real,Real,Real,Real,Someone otherwise claiming to be from an organization or group they weren't really from,No,,7,notSet
5/14/2021 10:03,5/14/2021 10:22,IP Address,100,1165,TRUE,5/14/2021 10:22,R_XppQp5Rm0k2qo9j,anonymous,EN,Yes,5d05688a391f8a0001b70319,Chrome,90.0.4430.93,Windows NT 10.0,1366x768,Real,Real,Real,Real,Fake,Real,Real,Fake,Real,Real,Real,Real,"Someone claiming to be from the Social Security Administration (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from",No,,7,notSet
5/14/2021 10:12,5/14/2021 10:22,IP Address,100,653,TRUE,5/14/2021 10:22,R_26nDltSjuvJxc8D,anonymous,EN,Yes,601dc4afec317f1e601e72c0,Firefox,88,Windows NT 10.0,1536x864,Real,Fake,Real,Real,Fake,Real,Real,Fake,Fake,Fake,Fake,Real,"Someone claiming to be from the IRS (but wasn't),Someone selling fraudulent goods or services",No,,7,notSet
5/14/2021 10:16,5/14/2021 10:23,IP Address,100,421,TRUE,5/14/2021 10:23,R_Q0bORoOdZHNO0iR,anonymous,EN,Yes,600879cfbdb121494f3a88e4,Chrome,90.0.4430.212,Windows NT 10.0,1152x720,Real,Fake,Real,Fake,Fake,Fake,Real,Real,Fake,Fake,Fake,Fake,Other,No,,7,notSet
5/14/2021 10:16,5/14/2021 10:24,IP Address,100,497,TRUE,5/14/2021 10:24,R_8oY85AeW9XoPB4t,anonymous,EN,Yes,5f1c68e202ac4f0a43a6cb0d,Chrome,90.0.4430.86,CrOS x86_64 13816.55.0,1396x785,Real,Real,Real,Fake,Fake,Real,Real,Fake,Fake,Fake,Fake,Fake,,,,7,notSet
5/14/2021 10:12,5/14/2021 10:25,IP Address,100,769,TRUE,5/14/2021 10:25,R_bvEXPK379YGb3sl,anonymous,EN,Yes,5f1230c4f57b2f06e2465477,Chrome,90.0.4430.212,Windows NT 10.0,1536x864,Real,Fake,Real,Fake,Fake,Fake,Real,Fake,Real,Fake,Fake,Real,"Someone claiming to be from the IRS (but wasn't),Someone selling fraudulent goods or services",No,,7,notSet
5/14/2021 10:11,5/14/2021 10:25,IP Address,100,844,TRUE,5/14/2021 10:25,R_3OrhteZ4ErTxQnE,anonymous,EN,Yes,5df9846d76f45070feedf075,Chrome,90.0.4430.212,Windows NT 6.1,1440x900,Real,Fake,Fake,Real,Fake,Real,Real,Real,Real,Fake,Fake,Fake,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from",No,,7,notSet
5/14/2021 10:10,5/14/2021 10:27,IP Address,100,989,TRUE,5/14/2021 10:27,R_cJiOqWUWHvdHJL3,anonymous,EN,Yes,5d295e07d3edf9001a801625,Edge,90.0.818.56,Windows NT 10.0,1600x900,Fake,Fake,Real,Fake,Fake,Real,Fake,Fake,Fake,Fake,Fake,Fake,Other,No,,7,notSet
5/14/2021 10:11,5/14/2021 10:27,IP Address,100,918,TRUE,5/14/2021 10:27,R_2Bbdqz8Q1b8W3cu,anonymous,EN,Yes,570758d5374137000fbb68cd,Chrome,90.0.4430.93,Windows NT 10.0,1093x615,Real,Fake,Real,Fake,Fake,Fake,Real,Fake,Fake,Fake,Fake,Fake,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,7,notSet
5/14/2021 10:24,5/14/2021 10:27,IP Address,100,219,TRUE,5/14/2021 10:27,R_eQy7W6nAIK2O4aB,anonymous,EN,Yes,5f325ad3c8616a1b5f8c7bd4,Edge,92.0.878.0,Windows NT 10.0,1920x1080,Real,Real,Real,Real,Real,Real,Real,Fake,Fake,Fake,Fake,Fake,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone selling fraudulent goods or services",No,,7,notSet
5/14/2021 10:25,5/14/2021 10:30,IP Address,100,280,TRUE,5/14/2021 10:30,R_2zchfcpzaMA5IaR,anonymous,EN,Yes,5eccffb5f546bd000abf641d,Chrome,90.0.4430.212,Macintosh,1920x1200,Real,Fake,Real,Fake,Fake,Real,Fake,Real,Fake,Fake,Fake,Fake,"Someone claiming to be from the IRS (but wasn't),Someone selling fraudulent goods or services",No,,7,notSet
5/14/2021 10:25,5/14/2021 10:33,IP Address,100,483,TRUE,5/14/2021 10:33,R_3men8TbttVn7aws,anonymous,EN,Yes,57e6d96da0e8ce0001545521,Firefox,88,Windows NT 10.0,1600x900,Real,Fake,Real,Real,Fake,Fake,Real,Fake,Real,Fake,Fake,Real,Other,No,,7,notSet
5/14/2021 10:27,5/14/2021 10:35,IP Address,100,459,TRUE,5/14/2021 10:35,R_3GrYc0tewYfJMu2,anonymous,EN,Yes,5c616465b672de0001fd3ac6,Chrome,90.0.4430.212,Windows NT 10.0,1920x1080,Real,Real,Real,Real,Fake,Real,Fake,Fake,Fake,Fake,Fake,Real,"Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,7,notSet
5/14/2021 10:22,5/14/2021 10:36,IP Address,100,788,TRUE,5/14/2021 10:36,R_3fVjMP6wRZbeoM4,anonymous,EN,Yes,5b2465d4007d870001c7926a,Chrome,90.0.4430.93,Windows NT 6.3,1366x768,Real,Real,Real,Fake,Fake,Real,Real,Fake,Fake,Fake,Fake,Real,"Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from",No,,7,notSet
5/14/2021 10:29,5/14/2021 10:36,IP Address,100,419,TRUE,5/14/2021 10:36,R_1JFUSVA9IZvqVJi,anonymous,EN,Yes,5d1cc8c3baf85a0001fcd973,Firefox,78,Macintosh,1440x900,Real,Fake,Real,Real,Fake,Fake,Real,Fake,Fake,Fake,Fake,Fake,"Someone claiming to be from the IRS (but wasn't),Someone claiming to be from your company (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,7,notSet
5/14/2021 10:31,5/14/2021 10:38,IP Address,100,396,TRUE,5/14/2021 10:38,R_RrilKKfvGjvwiHL,anonymous,EN,Yes,5dd1964987c1fd2082c4d88e,Chrome,90.0.4430.212,Windows NT 10.0,1280x1024,Real,Fake,Real,Fake,Fake,Fake,Real,Fake,Fake,Fake,Fake,Real,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,7,notSet
5/14/2021 10:31,5/14/2021 10:38,IP Address,100,445,TRUE,5/14/2021 10:38,R_12PBmXc0kCdsOKI,anonymous,EN,Yes,6089966ca0a5ed5fa7ab0f0f,Firefox,88,Windows NT 6.1,1920x1080,Real,Real,Real,Real,Fake,Fake,Real,Fake,Real,Fake,Fake,Real,"Someone claiming to be from the IRS (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services,Other",No,,7,notSet
5/14/2021 10:27,5/14/2021 10:38,IP Address,100,675,TRUE,5/14/2021 10:38,R_2czn4EDeX7UV1Tf,anonymous,EN,Yes,5dceca2541afe801a32e27ac,Chrome,90.0.4430.212,Windows NT 10.0,1920x1080,Real,Real,Real,Real,Fake,Real,Fake,Real,Fake,Fake,Fake,Real,"Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from",No,,7,notSet
5/14/2021 10:36,5/14/2021 10:42,IP Address,100,334,TRUE,5/14/2021 10:42,R_1LYaJDZD2Ws2BBk,anonymous,EN,Yes,5cde05a1c194e8001c7ada75,Chrome,87.0.4280.141,Android 8.0.0,360x640,Real,Real,Real,Real,Fake,Real,Fake,Real,Fake,Fake,Fake,Real,"Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from",No,,7,notSet
5/14/2021 10:38,5/14/2021 10:44,IP Address,100,325,TRUE,5/14/2021 10:44,R_3MrGNIy2EW7kFaQ,anonymous,EN,Yes,5d75af57bcfd5b001b192708,Firefox,88,Windows NT 10.0,1920x1080,Real,Real,Real,Real,Fake,Real,Real,Real,Fake,Fake,Fake,Real,Someone selling fraudulent goods or services,No,,7,notSet
5/14/2021 10:41,5/14/2021 10:45,IP Address,100,214,TRUE,5/14/2021 10:45,R_3OfxTef0qd5LVp9,anonymous,EN,Yes,60811b4642883c028c8b2663,Safari iPhone,14.0.3,iPhone,375x667,Real,Fake,Real,Real,Real,Real,Real,Fake,Real,Fake,Real,Real,Someone selling fraudulent goods or services,No,,7,notSet
5/14/2021 10:41,5/14/2021 10:46,IP Address,100,279,TRUE,5/14/2021 10:46,R_1ZhMiGxUCQYQQal,anonymous,EN,Yes,5f024745f54dcc0f0b4315f4,Chrome,89.0.4389.90,Windows NT 10.0,1280x1024,Fake,Real,Fake,Fake,Fake,Fake,Fake,Real,Real,Fake,Real,Fake,Someone selling fraudulent goods or services,No,,7,notSet
5/14/2021 10:26,5/14/2021 10:46,IP Address,100,1196,TRUE,5/14/2021 10:46,R_2yrqZtvZDWZv3yn,anonymous,EN,Yes,5fd2ceccdb6e8d0eec4b44a9,Safari iPhone,14.0.3,iPhone,375x812,Real,Fake,Real,Real,Real,Fake,Fake,Fake,Fake,Fake,Fake,Real,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone selling fraudulent goods or services",No,,7,notSet
5/14/2021 10:42,5/14/2021 10:48,IP Address,100,352,TRUE,5/14/2021 10:48,R_A58QWuoNmpiBKoh,anonymous,EN,Yes,5ee00ba7431cdf357dca02ab,Chrome,90.0.4430.212,Windows NT 6.1,1024x768,Real,Fake,Real,Fake,Fake,Real,Real,Fake,Fake,Fake,Fake,Real,,,,7,notSet
5/14/2021 10:44,5/14/2021 10:53,IP Address,100,570,TRUE,5/14/2021 10:53,R_3fov3TcLVXIlsFU,anonymous,EN,Yes,5dcea4f895c5791088fda075,Firefox,88,Windows NT 10.0,1248x702,Real,Real,Real,Fake,Fake,Real,Real,Fake,Fake,Fake,Fake,Fake,Someone selling fraudulent goods or services,No,,7,notSet
5/14/2021 10:50,5/14/2021 10:55,IP Address,100,290,TRUE,5/14/2021 10:55,R_bd8MxRoYXg2H2IV,anonymous,EN,Yes,5f8f46ff0b55a11953d90aa5,Safari iPhone,14.0.3,iPhone,428x926,Real,Fake,Real,Real,Real,Fake,Real,Fake,Fake,Fake,Fake,Real,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,7,notSet
5/14/2021 10:50,5/14/2021 10:55,IP Address,100,321,TRUE,5/14/2021 10:55,R_BY3vnvbQvUygSlz,anonymous,EN,Yes,5d79156e0c89aa0001026dc8,Firefox,88,Windows NT 10.0,1920x1080,Real,Fake,Fake,Real,Real,Fake,Real,Real,Real,Fake,Fake,Fake,Someone selling fraudulent goods or services,No,,7,notSet
5/14/2021 10:39,5/14/2021 10:56,IP Address,100,997,TRUE,5/14/2021 10:56,R_1K1om94p9UqbQu2,anonymous,EN,Yes,5f7d3538b89b0f20774c0921,Opera,76.0.4017.123,Windows NT 10.0,1920x1080,Real,Fake,Real,Real,Fake,Fake,Fake,Fake,Fake,Fake,Fake,Fake,Someone selling fraudulent goods or services,No,,7,notSet
5/14/2021 10:51,5/14/2021 11:00,IP Address,100,511,TRUE,5/14/2021 11:00,R_1MWJGEvf47L9v7k,anonymous,EN,Yes,5ee3a34e16ad19048aef74f6,Firefox,88,Windows NT 10.0,2560x1080,Real,Real,Real,Real,Fake,Real,Real,Real,Real,Fake,Fake,Real,,,,7,notSet
5/14/2021 10:55,5/14/2021 11:03,IP Address,100,480,TRUE,5/14/2021 11:03,R_2zo1hOTGPsOLnDm,anonymous,EN,Yes,5afda89559ae1e00017e62f2,Chrome,90.0.4430.212,Windows NT 10.0,1280x720,Fake,Fake,Fake,Fake,Fake,Fake,Fake,Fake,Fake,Fake,Fake,Fake,"Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,7,notSet
5/14/2021 10:59,5/14/2021 11:06,IP Address,100,406,TRUE,5/14/2021 11:06,R_3oKP3iXtxidk3YR,anonymous,EN,Yes,5e78e53a0b2d8247350c1c86,Firefox,88,Windows NT 10.0,1280x1024,Real,Real,Real,Fake,Fake,Fake,Fake,Fake,Fake,Fake,Fake,Fake,Other,No,,7,notSet
5/14/2021 10:54,5/14/2021 11:07,IP Address,100,772,TRUE,5/14/2021 11:07,R_2Pqkg6fXCouIYxA,anonymous,EN,Yes,6083aac9d3384eb581f4345a,Chrome,90.0.4430.93,Windows NT 10.0,1920x1080,Real,Real,Real,Fake,Fake,Fake,Fake,Real,Real,Fake,Fake,Fake,"Someone otherwise claiming to be from an organization or group they weren't really from,Other",No,,7,notSet
5/14/2021 10:59,5/14/2021 11:07,IP Address,100,523,TRUE,5/14/2021 11:07,R_tWpnIuCz8cHMi41,anonymous,EN,Yes,5c7ead380ce9a10016fb5ebf,Chrome,86.0.4240.272,Windows NT 10.0,1920x1080,Real,Real,Real,Real,Fake,Fake,Fake,Fake,Fake,Fake,Fake,Fake,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,7,notSet
5/14/2021 11:05,5/14/2021 11:10,IP Address,100,318,TRUE,5/14/2021 11:10,R_32UVxCwzoIaVpKx,anonymous,EN,Yes,5f33f5c671dbfc2622aecda4,Chrome,90.0.4430.212,Windows NT 10.0,1920x1080,Real,Real,Real,Fake,Fake,Fake,Real,Fake,Fake,Fake,Fake,Fake,"Someone claiming to be from the IRS (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from",No,,7,notSet
5/14/2021 11:05,5/14/2021 11:12,IP Address,100,421,TRUE,5/14/2021 11:12,R_3ikhPMtEvYPDt8n,anonymous,EN,Yes,5f29dfe7512c2817f7957e1a,Chrome,90.0.4430.91,Android 11,412x883,Real,Real,Real,Real,Fake,Real,Real,Real,Real,Fake,Real,Real,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,7,notSet
5/14/2021 11:06,5/14/2021 11:13,IP Address,100,393,TRUE,5/14/2021 11:13,R_3GljGlnsklNeR4g,anonymous,EN,Yes,5de96ccf7aeafe09d7e8a74a,Safari,14.1,Macintosh,768x1024,Real,Real,Real,Real,Fake,Real,Real,Fake,Real,Fake,Fake,Fake,"Someone claiming to be from the IRS (but wasn't),Someone selling fraudulent goods or services",No,,7,notSet
5/14/2021 11:12,5/14/2021 11:21,IP Address,100,520,TRUE,5/14/2021 11:21,R_PTX7eR7S2vZyk7f,anonymous,EN,Yes,5e373f33a42bce6daa55ea65,Chrome,90.0.4430.212,Windows NT 10.0,1360x768,Real,Fake,Real,Fake,Fake,Fake,Real,Fake,Real,Fake,Fake,Fake,Someone claiming to be from the IRS (but wasn't),No,,7,notSet
5/14/2021 11:11,5/14/2021 11:21,IP Address,100,637,TRUE,5/14/2021 11:21,R_3qwgGUJcDhovPST,anonymous,EN,Yes,5d1a7bb2339da6001a12b11a,Firefox,66,Ubuntu,1280x1024,Real,Fake,Real,Fake,Fake,Fake,Real,Fake,Real,Fake,Fake,Real,Someone selling fraudulent goods or services,No,,7,notSet
5/14/2021 11:15,5/14/2021 11:24,IP Address,100,547,TRUE,5/14/2021 11:24,R_3PhGKcqZsuGyHkp,anonymous,EN,Yes,5e63912d08c2ef10e6a85688,Chrome,90.0.4430.93,Windows NT 10.0,1366x768,Real,Fake,Real,Fake,Fake,Fake,Real,Fake,Real,Fake,Fake,Fake,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from",No,,7,notSet
5/14/2021 11:13,5/14/2021 11:27,IP Address,100,823,TRUE,5/14/2021 11:27,R_2PvgURyk3rFhLLJ,anonymous,EN,Yes,6099a570f8efbe33700d9218,Firefox,88,Windows NT 10.0,1366x768,Real,Fake,Real,Fake,Fake,Fake,Real,Fake,Real,Fake,Fake,Fake,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services,Other",Yes,$40 ,7,notSet
5/14/2021 11:36,5/14/2021 11:43,IP Address,100,464,TRUE,5/14/2021 11:43,R_2SxAibxE87E1rzA,anonymous,EN,Yes,5c330cefca23620001b262b1,Chrome,90.0.4430.212,Windows NT 10.0,1366x768,Real,Fake,Real,Fake,Fake,Fake,Real,Fake,Fake,Fake,Fake,Fake,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from",No,,7,notSet
5/14/2021 11:37,5/14/2021 11:45,IP Address,100,443,TRUE,5/14/2021 11:45,R_3iQryCE17yOd5jj,anonymous,EN,Yes,5c5e1a1559ec1d0001fe5afa,Safari iPhone,14.0.3,iPhone,375x812,Real,Fake,Real,Fake,Real,Fake,Real,Fake,Real,Real,Fake,Real,"Someone claiming to be from the Social Security Administration (but wasn't),Someone selling fraudulent goods or services",No,,7,notSet
5/14/2021 11:34,5/14/2021 11:45,IP Address,100,669,TRUE,5/14/2021 11:45,R_1kH7BRaa4GB5esC,anonymous,EN,Yes,5c1199258b095d00015cf0ec,Chrome,89.0.4389.116,CrOS x86_64 13729.72.0,1366x768,Real,Fake,Real,Real,Fake,Real,Real,Fake,Real,Fake,Fake,Fake,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't)",No,,7,notSet
5/14/2021 11:41,5/14/2021 11:46,IP Address,100,291,TRUE,5/14/2021 11:46,R_1oIpKjHXgzF2Cra,anonymous,EN,Yes,5c8ef4072a1b22000198f6bf,Chrome,90.0.4430.215,CrOS x86_64 13816.80.0,1366x768,Real,Fake,Real,Real,Fake,Fake,Real,Fake,Fake,Fake,Fake,Real,Someone selling fraudulent goods or services,No,,7,notSet
5/14/2021 11:43,5/14/2021 11:47,IP Address,100,283,TRUE,5/14/2021 11:47,R_3NyQ3oPJwliCB10,anonymous,EN,Yes,5c4e7b34620ba700010c5dc6,Chrome,90.0.4430.212,Windows NT 10.0,2560x1440,Real,Fake,Real,Real,Real,Fake,Real,Fake,Real,Fake,Fake,Fake,"Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,7,notSet
5/14/2021 11:49,5/14/2021 11:54,IP Address,100,290,TRUE,5/14/2021 11:54,R_2AQDOgZQZjplVc6,anonymous,EN,Yes,5bb9ed46ecdd5e0001603021,Safari iPhone,13.0.1,iPhone,375x667,Real,Real,Real,Real,Real,Real,Real,Real,Real,Fake,Real,Real,Other,No,,7,notSet
5/14/2021 11:51,5/14/2021 12:10,IP Address,100,1162,TRUE,5/14/2021 12:10,R_TqrYJYWuRjZvJ05,anonymous,EN,Yes,5bb956946322c5000159dd42,Chrome,90.0.4430.212,Windows NT 10.0,1778x1000,Real,Real,Fake,Fake,Fake,Fake,Fake,Real,Fake,Fake,Fake,Fake,Someone selling fraudulent goods or services,No,,7,notSet
5/14/2021 11:56,5/14/2021 12:13,IP Address,100,1024,TRUE,5/14/2021 12:13,R_3fB3F0KjwcORWDi,anonymous,EN,Yes,5c1976c90d57c30001b4162c,Chrome,90.0.4430.212,Windows NT 10.0,1536x864,Real,Fake,Real,Fake,Fake,Real,Real,Fake,Real,Fake,Fake,Real,Other,No,,7,notSet
5/14/2021 11:53,5/14/2021 12:16,IP Address,100,1358,TRUE,5/14/2021 12:16,R_1CJBdFAuRwL42cC,anonymous,EN,Yes,5fbe0983bb675f29dde28b82,Safari iPhone,14.1,iPhone,414x736,Fake,Real,Fake,Real,Fake,Fake,Fake,Fake,Fake,Fake,Fake,Real,Someone claiming to be from the Social Security Administration (but wasn't),No,,7,notSet
5/14/2021 12:03,5/14/2021 12:17,IP Address,100,828,TRUE,5/14/2021 12:17,R_2TZW49zjoBaqE1R,anonymous,EN,Yes,5e0a4154deea2b2c63fb1062,Chrome,90.0.4430.212,Windows NT 10.0,1280x720,Real,Real,Fake,Real,Fake,Real,Real,Real,Real,Fake,Fake,Real,Someone claiming to be from the Social Security Administration (but wasn't),No,,7,notSet
5/14/2021 12:11,5/14/2021 12:21,IP Address,100,564,TRUE,5/14/2021 12:21,R_1XkdImLo1PDKsSd,anonymous,EN,Yes,593ab35d51244c00013dcb69,Firefox,88,Windows NT 6.1,1600x900,Real,Real,Real,Real,Fake,Fake,Real,Real,Fake,Fake,Fake,Fake,"Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Other",No,,7,notSet
5/14/2021 12:36,5/14/2021 12:41,IP Address,100,316,TRUE,5/14/2021 12:41,R_1QauvSH7CkYUyZ6,anonymous,EN,Yes,5f0791275c6a563c3909dc56,Chrome,90.0.4430.93,Windows NT 6.1,1600x900,Real,Real,Real,Real,Fake,Real,Real,Real,Real,Fake,Fake,Fake,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,7,notSet
5/14/2021 12:23,5/14/2021 12:42,IP Address,100,1119,TRUE,5/14/2021 12:42,R_3fTPGkTb0ql0wDN,anonymous,EN,Yes,5d36600685d1d50001affacb,Chrome,90.0.4430.212,Windows NT 10.0,1600x900,Real,Fake,Real,Fake,Fake,Fake,Real,Fake,Fake,Fake,Fake,Real,"Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from",No,,7,notSet
5/14/2021 12:33,5/14/2021 12:42,IP Address,100,511,TRUE,5/14/2021 12:42,R_24AWyRDUdHtfk3m,anonymous,EN,Yes,5febb30450a719c947d89794,Chrome,90.0.4430.212,Windows NT 10.0,1536x864,Real,Real,Real,Fake,Fake,Fake,Real,Fake,Real,Fake,Fake,Fake,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Other",No,,7,notSet
5/14/2021 12:39,5/14/2021 12:46,IP Address,100,417,TRUE,5/14/2021 12:46,R_3n6gy8eUpBCPO9r,anonymous,EN,Yes,5e0571b7e297d5fa932cf415,Chrome,90.0.4430.212,Windows NT 10.0,1536x864,Fake,Fake,Real,Fake,Fake,Real,Real,Fake,Real,Fake,Fake,Real,Someone claiming to be from your company (but wasn't),No,,7,notSet
5/14/2021 12:33,5/14/2021 12:47,IP Address,100,806,TRUE,5/14/2021 12:47,R_2SJ0RxLUIhiIZBN,anonymous,EN,Yes,5e837e917441520b9c662931,Chrome,90.0.4430.212,Windows NT 10.0,1366x768,Real,Real,Real,Real,Fake,Real,Real,Real,Fake,Fake,Fake,Real,"Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,7,notSet
